Time (ms),X (mm^s-2),Y (mm^s-2),Z (mm^s-2)
20728,998.4,23.4,-62.4
20750,1021.8,46.8,0
20769,998.4,46.8,0
20797,998.4,54.6,0
20818,998.4,23.4,-54.6
20838,998.4,31.2,-62.4
20859,1021.8,0,-62.4
20879,1021.8,31.2,0
20900,998.4,46.8,-70.2
20921,998.4,39,-54.6
20942,998.4,7.8,-85.8
20962,1029.6,15.6,0
20983,1006.2,15.6,0
21003,1021.8,31.2,0
21024,982.8,46.8,-54.6
21045,1006.2,7.8,0
21065,1029.6,0,0
21085,982.8,15.6,0
21106,1014,7.8,-46.8
21126,1006.2,31.2,0
21147,998.4,7.8,0
21167,1006.2,0,-62.4
21188,998.4,23.4,-70.2
21214,1029.6,15.6,0
21236,998.4,23.4,-70.2
21255,1021.8,62.4,0
21277,998.4,46.8,-62.4
21296,975,23.4,-70.2
21318,998.4,46.8,0
21337,1021.8,31.2,0
21358,998.4,23.4,-70.2
21391,998.4,46.8,0
21414,1006.2,54.6,-54.6
21433,1006.2,46.8,0
21453,1014,15.6,0
21472,1014,7.8,0
21494,998.4,23.4,-78
21514,1037.4,15.6,0
21535,1037.4,15.6,0
21555,998.4,23.4,0
21576,998.4,46.8,-62.4
21596,1006.2,46.8,0
21624,1029.6,0,0
21644,1014,31.2,0
21664,998.4,54.6,0
21685,1021.8,15.6,0
21706,1021.8,31.2,0
21726,982.8,54.6,-85.8
21747,998.4,46.8,0
21767,1021.8,31.2,-39
21788,1014,31.2,0
21809,998.4,31.2,0
21829,998.4,70.2,0
21850,998.4,23.4,-78
21870,998.4,7.8,-85.8
21891,998.4,31.2,-39
21912,998.4,54.6,-54.6
21933,998.4,7.8,0
21953,1021.8,46.8,0
21974,1014,31.2,0
21994,998.4,46.8,-46.8
22015,998.4,23.4,-62.4
22042,998.4,46.8,0
22063,1021.8,31.2,-62.4
22083,1014,31.2,0
22105,1006.2,31.2,0
22124,1021.8,39,-54.6
22146,1021.8,39,-54.6
22166,998.4,7.8,-46.8
22187,1021.8,31.2,-62.4
22207,1006.2,46.8,0
22229,1014,23.4,0
22248,1037.4,7.8,0
22270,1006.2,23.4,0
22289,998.4,39,0
22311,990.6,0,-78
22331,1014,46.8,0
22352,1021.8,23.4,-54.6
22372,1021.8,15.6,-31.2
22429,1006.2,15.6,0
22448,1037.4,15.6,0
22476,1021.8,0,0
22497,1014,7.8,0
22517,998.4,31.2,0
22538,1021.8,31.2,0
22558,1006.2,46.8,0
22579,1021.8,39,0
22599,1014,7.8,0
22620,1014,23.4,-62.4
22641,998.4,23.4,0
22662,998.4,31.2,-70.2
22682,998.4,39,0
22703,1021.8,23.4,0
22723,1021.8,39,0
22744,998.4,54.6,0
22764,998.4,23.4,-54.6
22785,1006.2,46.8,0
22806,998.4,15.6,0
22827,998.4,54.6,-54.6
22847,1037.4,0,0
22868,975,46.8,0
22894,1037.4,15.6,0
22916,998.4,23.4,-62.4
22936,998.4,46.8,-70.2
22957,1021.8,62.4,0
22977,998.4,23.4,-62.4
22999,990.6,0,0
23018,1014,15.6,-39
23040,1006.2,31.2,0
23059,998.4,23.4,-85.8
23081,1006.2,62.4,0
23101,1014,46.8,-62.4
23122,1021.8,0,0
23142,1006.2,31.2,0
23163,1014,23.4,-62.4
23183,998.4,46.8,-39
23205,1037.4,15.6,0
23224,1014,31.2,0
23246,1014,31.2,0
23266,1014,31.2,0
23287,1014,0,0
23314,1006.2,0,-62.4
23334,1014,7.8,0
23354,998.4,23.4,-70.2
23375,1021.8,31.2,0
23395,998.4,54.6,-46.8
23416,998.4,0,-62.4
23436,1006.2,23.4,-39
23457,998.4,39,0
23477,998.4,39,-62.4
23498,998.4,15.6,0
23518,1021.8,39,0
23538,1021.8,70.2,-70.2
23559,982.8,23.4,-62.4
23579,1006.2,7.8,0
23600,1006.2,46.8,0
23620,998.4,7.8,0
23641,998.4,23.4,-70.2
23661,998.4,31.2,0
23682,1006.2,31.2,0
23708,1029.6,31.2,0
23729,1014,15.6,0
23748,1029.6,39,0
23770,1006.2,62.4,0
23789,998.4,31.2,0
23811,1006.2,7.8,0
23830,998.4,0,0
23851,998.4,46.8,0
23870,1029.6,15.6,0
23891,998.4,39,-62.4
23911,1021.8,39,0
23932,1029.6,15.6,0
23951,1045.2,31.2,0
23973,998.4,46.8,-39
24005,998.4,39,-78
24026,1006.2,46.8,-70.2
24046,1014,23.4,0
24069,1006.2,62.4,0
24126,1006.2,23.4,-62.4
24145,1029.6,0,0
24172,1021.8,15.6,0
24192,975,23.4,0
24213,1029.6,15.6,0
24233,1021.8,15.6,0
24254,1045.2,31.2,0
24274,1006.2,0,0
24295,1029.6,31.2,0
24315,1029.6,39,-62.4
24336,998.4,23.4,-62.4
24357,1006.2,15.6,-15.6
24377,1021.8,15.6,0
24398,1014,62.4,0
24419,1021.8,31.2,0
24439,998.4,23.4,-70.2
24460,1014,7.8,-78
24481,1006.2,46.8,0
24501,1006.2,39,-78
24522,1006.2,46.8,-46.8
24543,998.4,31.2,-46.8
24569,1014,31.2,0
24591,1037.4,54.6,-39
24611,998.4,23.4,-78
24632,1021.8,23.4,-70.2
24652,1014,0,0
24674,1029.6,0,0
24693,998.4,7.8,0
24714,1037.4,7.8,0
24734,998.4,0,0
24755,1053,31.2,0
24775,1021.8,62.4,-39
24797,1029.6,31.2,-62.4
24816,1014,23.4,0
24838,998.4,23.4,0
24858,1014,31.2,0
24879,1006.2,7.8,-85.8
24899,982.8,7.8,-62.4
24920,1021.8,31.2,0
24940,998.4,46.8,0
24962,1021.8,46.8,0
24989,1014,7.8,-62.4
25009,1029.6,15.6,0
25030,1021.8,62.4,-93.6
25051,1021.8,23.4,0
25071,1029.6,0,0
25092,1014,15.6,0
25112,998.4,0,0
25133,1021.8,0,23.4
25153,998.4,7.8,0
25174,1014,23.4,0
25194,1029.6,15.6,0
25215,982.8,70.2,0
25236,1006.2,15.6,0
25256,990.6,15.6,-62.4
25277,1014,0,0
25297,1014,0,0
25318,1053,109.2,-62.4
25338,1006.2,78,0
25359,1045.2,241.8,-132.6
25380,1014,132.6,-624
25398,1053,436.8,-202.8
25419,998.4,156,-39
25440,1084.2,0,-132.6
25460,1146.6,-78,0
25481,1123.2,-195,85.8
25502,1123.2,-195,0
25522,1076.4,171.6,-70.2
25543,1021.8,218.4,7.8
25564,1045.2,132.6,78
25585,998.4,15.6,179.4
25606,912.6,-39,39
25626,920.4,-202.8,7.8
25647,873.6,-366.6,163.8
25668,1076.4,-382.2,0
25689,1170,-101.4,-70.2
25709,1037.4,101.4,85.8
25730,1037.4,-195,101.4
25751,959.4,-210.6,31.2
25813,998.4,-70.2,70.2
25833,951.6,54.6,23.4
25855,936,-101.4,70.2
25875,975,62.4,140.4
25896,943.8,93.6,171.6
25916,889.2,85.8,249.6
25938,787.8,23.4,85.8
25958,865.8,93.6,62.4
25980,912.6,202.8,54.6
26000,834.6,163.8,85.8
26021,748.8,117,179.4
26041,787.8,62.4,218.4
26063,834.6,31.2,156
26083,803.4,31.2,327.6
26104,772.2,109.2,366.6
26124,842.4,93.6,514.8
26146,826.8,156,304.2
26166,733.2,124.8,351
26194,577.2,-62.4,670.8
26214,561.6,-179.4,787.8
26235,522.6,-187.2,678.6
26256,507,-218.4,717.6
26277,546,-117,530.4
26297,499.2,-39,553.8
26318,421.2,0,624
26339,366.6,-156,678.6
26359,421.2,-124.8,717.6
26380,546,-187.2,748.8
26401,374.4,-163.8,694.2
26421,304.2,-280.8,748.8
26442,304.2,-273,967.2
26463,429,-358.8,951.6
26483,358.8,-468,998.4
26504,273,-514.8,881.4
26525,249.6,-616.2,912.6
26545,148.2,-538.2,998.4
26588,101.4,-553.8,702
26608,46.8,-865.8,873.6
26630,-39,-959.4,865.8
26662,15.6,-733.2,530.4
26684,0,-725.4,561.6
26704,39,-631.8,748.8
26725,23.4,-553.8,616.2
26745,0,-616.2,561.6
26767,-140.4,-694.2,631.8
26787,-124.8,-787.8,608.4
26807,0,-780,748.8
26826,-62.4,-741,834.6
26848,-39,-826.8,631.8
26867,-39,-748.8,748.8
26889,-78,-678.6,624
26909,0,-725.4,397.8
26931,0,-592.8,335.4
26950,-70.2,-639.6,452.4
26978,-93.6,-709.8,592.8
26999,-163.8,-733.2,772.2
27020,-93.6,-803.4,499.2
27041,-78,-795.6,436.8
27061,-179.4,-951.6,585
27082,-124.8,-951.6,538.2
27103,-85.8,-936,296.4
27124,-140.4,-850.2,499.2
27145,-163.8,-678.6,686.4
27166,-156,-694.2,499.2
27186,-78,-764.4,249.6
27207,-93.6,-865.8,249.6
27228,0,-834.6,491.4
27249,-85.8,-912.6,600.6
27269,-140.4,-982.8,741
27290,-46.8,-780,514.8
27311,-171.6,-639.6,538.2
27332,-148.2,-686.4,522.6
27359,-39,-748.8,358.8
27380,0,-998.4,304.2
27400,-171.6,-694.2,382.2
27422,-70.2,-858,405.6
27442,-70.2,-803.4,249.6
27463,-132.6,-764.4,241.8
27520,-101.4,-920.4,241.8
27542,-54.6,-1029.6,273
27562,0,-936,187.2
27583,54.6,-920.4,327.6
27603,7.8,-1037.4,163.8
27625,7.8,-936,202.8
27645,0,-834.6,218.4
27666,-117,-975,382.2
27686,-23.4,-811.2,218.4
27708,-93.6,-819,195
27728,0,-936,241.8
27749,-78,-904.8,249.6
27776,0,-741,85.8
27797,-241.8,-920.4,327.6
27818,70.2,-936,0
27838,23.4,-1138.8,187.2
27859,0,-756.6,148.2
27880,0,-733.2,179.4
27900,-70.2,-1131,148.2
27921,15.6,-850.2,0
27942,46.8,-608.4,-156
27962,46.8,-1076.4,0
27983,7.8,-1170,-117
28004,109.2,-920.4,-101.4
28025,7.8,-514.8,-475.8
28045,23.4,-702,-70.2
28066,46.8,-998.4,249.6
28087,31.2,-1154.4,23.4
28108,23.4,-1131,-85.8
28129,46.8,-1037.4,-249.6
28157,0,-912.6,-117
28176,-78,-850.2,23.4
28198,31.2,-1076.4,-70.2
28218,0,-936,-54.6
28239,0,-1037.4,-54.6
28259,54.6,-936,0
28280,93.6,-943.8,-93.6
28300,85.8,-943.8,-132.6
28322,124.8,-904.8,-70.2
28342,140.4,-842.4,0
28363,179.4,-1053,-343.2
28383,179.4,-920.4,-304.2
28405,78,-967.2,-109.2
28425,23.4,-1068.6,-39
28447,0,-1060.8,-62.4
28467,62.4,-663,-132.6
28488,78,-951.6,-202.8
28508,62.4,-982.8,-124.8
28536,54.6,-1092,-132.6
28557,140.4,-1060.8,-249.6
28578,124.8,-975,-273
28599,93.6,-975,-241.8
28619,70.2,-904.8,-101.4
28640,117,-920.4,-101.4
28661,85.8,-912.6,-148.2
28682,70.2,-873.6,-163.8
28702,117,-951.6,-78
28723,117,-936,-109.2
28744,163.8,-912.6,-78
28765,117,-936,-101.4
28786,93.6,-920.4,0
28806,101.4,-959.4,-210.6
28827,117,-982.8,-124.8
28848,148.2,-998.4,-85.8
28868,109.2,-1014,-101.4
28896,85.8,-982.8,-163.8
28916,117,-998.4,-93.6
28938,124.8,-998.4,-140.4
28957,179.4,-982.8,-163.8
28979,202.8,-998.4,-187.2
28999,117,-967.2,-171.6
29020,163.8,-959.4,-171.6
29040,109.2,-975,-117
29062,109.2,-967.2,-101.4
29081,101.4,-943.8,-132.6
29103,124.8,-951.6,-148.2
29123,187.2,-920.4,-132.6
29144,140.4,-975,0
29164,85.8,-1021.8,-179.4
29222,148.2,-959.4,-101.4
29242,85.8,-1029.6,0
29263,202.8,-951.6,0
29283,85.8,-967.2,0
29319,304.2,-624,-62.4
29344,210.6,-826.8,-195
29364,148.2,-811.2,54.6
29385,101.4,-858,0
29405,148.2,-865.8,0
29426,140.4,-912.6,179.4
29446,124.8,-982.8,117
29466,124.8,-998.4,124.8
29489,132.6,-998.4,0
29508,140.4,-912.6,0
29528,117,-967.2,93.6
29549,187.2,-967.2,15.6
29569,226.2,-499.2,101.4
29590,210.6,-1014,-132.6
29611,148.2,-912.6,0
29632,101.4,-1021.8,265.2
29653,187.2,-936,0
29673,202.8,-982.8,46.8
29700,124.8,-975,0
29722,132.6,-928.2,15.6
29741,179.4,-943.8,0
29763,241.8,-998.4,-288.6
29783,140.4,-920.4,156
29805,140.4,-928.2,0
29824,171.6,-975,15.6
29846,132.6,-982.8,39
29866,187.2,-491.4,218.4
29887,93.6,-912.6,0
29907,31.2,-998.4,0
29928,85.8,-1466.4,296.4
29948,-1770.6,-2176.2,2402.4
29970,241.8,-928.2,0
29990,273,-982.8,-101.4
30011,140.4,-998.4,62.4
30031,78,-1209,265.2
30053,7.8,-1084.2,452.4
30080,0,-865.8,93.6
30101,179.4,-709.8,-280.8
30122,304.2,-1029.6,-280.8
30142,202.8,-951.6,-124.8
30163,218.4,-1053,0
30184,273,-1014,109.2
30205,171.6,-1021.8,132.6
30226,148.2,-936,-132.6
30247,390,-834.6,31.2
30267,210.6,-1037.4,140.4
30288,226.2,-1006.2,156
30309,195,-741,70.2
30330,179.4,-826.8,78
30351,226.2,-1021.8,257.4
30372,280.8,-998.4,31.2
30392,959.4,-1123.2,-429
30413,171.6,-1053,0
30440,265.2,-787.8,-62.4
30462,218.4,-975,46.8
30482,202.8,-943.8,7.8
30503,273,-881.4,132.6
30523,241.8,-873.6,70.2
30545,249.6,-928.2,148.2
30565,179.4,-889.2,0
30587,280.8,-826.8,39
30606,304.2,-904.8,78
30628,195,-982.8,7.8
30648,156,-998.4,202.8
30670,179.4,-889.2,148.2
30690,171.6,-873.6,210.6
30712,148.2,-873.6,241.8
