Time (ms),X (mm^s-2),Y (mm^s-2),Z (mm^s-2)
1802,0.00,-982.80,-101.40
1819,0.00,-967.20,-156.00
1836,0.00,-951.60,-148.20
1854,0.00,-936.00,-163.80
1871,0.00,-967.20,-132.60
1889,7.80,-990.60,-148.20
1906,0.00,-998.40,-124.80
1924,0.00,-998.40,-117.00
1941,0.00,-951.60,-132.60
1958,31.20,-982.80,-93.60
1976,0.00,-982.80,-156.00
1993,0.00,-951.60,-132.60
2011,15.60,-990.60,-124.80
2028,0.00,-967.20,-124.80
2055,0.00,-998.40,-156.00
2081,0.00,-990.60,-140.40
2099,7.80,-982.80,-124.80
2116,-23.40,-951.60,-101.40
2140,0.00,-959.40,-101.40
2157,15.60,-975.00,-117.00
2175,0.00,-975.00,-156.00
2192,0.00,-975.00,-140.40
2209,0.00,-990.60,-124.80
2227,0.00,-975.00,-124.80
2244,23.40,-982.80,-132.60
2262,7.80,-967.20,-132.60
2279,0.00,-959.40,-101.40
2297,0.00,-967.20,-124.80
2314,15.60,-959.40,-93.60
2332,0.00,-967.20,-179.40
2349,0.00,-967.20,-93.60
2366,0.00,-967.20,-93.60
2384,0.00,-951.60,-93.60
2401,0.00,-975.00,-101.40
2418,15.60,-998.40,-117.00
2436,0.00,-975.00,-163.80
2453,0.00,-975.00,-124.80
2476,0.00,-951.60,-117.00
2494,7.80,-998.40,-132.60
2511,0.00,-959.40,-109.20
2529,0.00,-998.40,-140.40
2546,0.00,-975.00,-148.20
2564,0.00,-943.80,-132.60
2581,0.00,-982.80,-117.00
2598,0.00,-943.80,-148.20
2627,0.00,-967.20,-132.60
2661,0.00,-975.00,-117.00
2678,0.00,-943.80,-132.60
2696,0.00,-975.00,-148.20
2713,23.40,-967.20,-148.20
2731,15.60,-975.00,-101.40
2748,0.00,-990.60,-124.80
2766,0.00,-936.00,-109.20
2783,0.00,-951.60,-109.20
2801,0.00,-975.00,-148.20
2824,0.00,-967.20,-109.20
2841,0.00,-975.00,-109.20
2859,0.00,-943.80,-148.20
2876,0.00,-951.60,-132.60
2893,0.00,-943.80,-163.80
2911,0.00,-959.40,-148.20
2928,0.00,-990.60,-156.00
2946,7.80,-943.80,-171.60
2963,15.60,-990.60,-117.00
2981,0.00,-967.20,-132.60
2998,0.00,-951.60,-148.20
3016,0.00,-998.40,-124.80
3033,7.80,-943.80,-109.20
3060,0.00,-959.40,-132.60
3078,7.80,-959.40,-101.40
3095,7.80,-990.60,-124.80
3113,-15.60,-943.80,-132.60
3131,7.80,-982.80,-140.40
3148,0.00,-951.60,-148.20
3172,0.00,-998.40,-124.80
3189,7.80,-967.20,-124.80
3207,0.00,-998.40,-132.60
3232,0.00,-967.20,-140.40
3250,0.00,-975.00,-148.20
3267,0.00,-951.60,-117.00
3285,0.00,-990.60,-132.60
3302,0.00,-951.60,-117.00
3320,15.60,-990.60,-109.20
3337,0.00,-990.60,-109.20
3355,0.00,-975.00,-148.20
3372,7.80,-959.40,-101.40
3390,0.00,-975.00,-117.00
3407,0.00,-959.40,-124.80
3424,7.80,-959.40,-109.20
3442,0.00,-928.20,-163.80
3459,0.00,-975.00,-140.40
3477,0.00,-943.80,-109.20
3494,0.00,-990.60,-140.40
3517,0.00,-967.20,-132.60
3563,23.40,-982.80,-93.60
3580,0.00,-982.80,-124.80
3598,0.00,-967.20,-109.20
3615,15.60,-967.20,-140.40
3633,0.00,-959.40,-124.80
3650,7.80,-998.40,-148.20
3668,0.00,-982.80,-124.80
3685,0.00,-998.40,-156.00
3703,0.00,-990.60,-148.20
3720,0.00,-982.80,-132.60
3738,15.60,-967.20,-70.20
3755,23.40,-967.20,-101.40
3773,0.00,-975.00,-148.20
3790,0.00,-951.60,-132.60
3808,0.00,-951.60,-117.00
3825,0.00,-967.20,-117.00
3842,0.00,-967.20,-124.80
3860,0.00,-975.00,-132.60
3883,0.00,-982.80,-109.20
3901,0.00,-943.80,-132.60
3918,7.80,-982.80,-93.60
3935,0.00,-982.80,-109.20
3953,0.00,-975.00,-124.80
3970,0.00,-975.00,-124.80
3988,0.00,-982.80,-109.20
4005,0.00,-975.00,-148.20
4022,15.60,-967.20,-132.60
4040,0.00,-975.00,-163.80
4067,0.00,-967.20,-93.60
4084,0.00,-951.60,-78.00
4102,0.00,-975.00,-163.80
4119,0.00,-967.20,-132.60
4136,0.00,-951.60,-101.40
4154,0.00,-951.60,-124.80
4171,0.00,-975.00,-124.80
4189,0.00,-943.80,-132.60
4206,0.00,-967.20,-85.80
4229,0.00,-975.00,-163.80
4247,0.00,-959.40,-132.60
4264,0.00,-959.40,-124.80
4281,0.00,-998.40,-85.80
4299,0.00,-943.80,-148.20
4316,0.00,-967.20,-85.80
4333,0.00,-982.80,-124.80
4351,0.00,-959.40,-117.00
4377,0.00,-998.40,-124.80
4394,0.00,-975.00,-148.20
4412,0.00,-936.00,-132.60
4446,0.00,-959.40,-109.20
4463,0.00,-967.20,-132.60
4480,0.00,-951.60,-132.60
4509,0.00,-967.20,-109.20
4527,0.00,-982.80,-93.60
4544,7.80,-998.40,-124.80
4562,0.00,-975.00,-171.60
4579,23.40,-967.20,-132.60
4603,23.40,-975.00,-124.80
4620,23.40,-998.40,-93.60
4638,15.60,-998.40,-156.00
4656,0.00,-982.80,-109.20
4673,23.40,-959.40,-132.60
4691,0.00,-951.60,-132.60
4708,0.00,-982.80,-124.80
4726,0.00,-975.00,-148.20
4743,0.00,-975.00,-140.40
4760,0.00,-990.60,-117.00
4778,-54.60,-975.00,-148.20
4795,0.00,-998.40,-148.20
4813,15.60,-982.80,-132.60
4831,7.80,-975.00,-124.80
4848,0.00,-951.60,-179.40
4866,0.00,-998.40,-124.80
4883,23.40,-967.20,-132.60
4901,7.80,-967.20,-117.00
4918,0.00,-998.40,-124.80
4942,0.00,-998.40,-109.20
4959,7.80,-998.40,-109.20
4976,0.00,-982.80,-117.00
4994,7.80,-951.60,-132.60
5011,0.00,-975.00,-124.80
5029,15.60,-990.60,-124.80
5047,7.80,-998.40,-124.80
5073,0.00,-990.60,-140.40
5091,7.80,-951.60,-148.20
5109,0.00,-975.00,-140.40
5126,0.00,-990.60,-163.80
5143,7.80,-998.40,-124.80
5161,0.00,-967.20,-101.40
5178,0.00,-998.40,-140.40
5196,0.00,-982.80,-124.80
5213,0.00,-951.60,-124.80
5231,0.00,-998.40,-124.80
5248,-39.00,-951.60,-132.60
5266,15.60,-990.60,-124.80
5289,0.00,-998.40,-109.20
5307,-15.60,-982.80,-101.40
5341,0.00,-975.00,-163.80
5358,0.00,-951.60,-109.20
5375,0.00,-967.20,-132.60
5393,0.00,-959.40,-148.20
5410,0.00,-943.80,-132.60
5439,7.80,-967.20,-109.20
5456,15.60,-998.40,-124.80
5474,15.60,-982.80,-109.20
5491,0.00,-951.60,-117.00
5509,0.00,-951.60,-163.80
5526,7.80,-967.20,-101.40
5552,0.00,-943.80,-117.00
5570,0.00,-967.20,-101.40
5587,-39.00,-951.60,-132.60
5605,0.00,-975.00,-148.20
5622,0.00,-975.00,-132.60
5639,0.00,-975.00,-109.20
5654,0.00,-951.60,-132.60
5671,15.60,-951.60,-156.00
5689,0.00,-967.20,-101.40
5706,0.00,-982.80,-124.80
5724,0.00,-967.20,-132.60
5741,0.00,-990.60,-124.80
5759,0.00,-959.40,-70.20
5776,0.00,-967.20,-132.60
5793,0.00,-990.60,-124.80
5811,0.00,-975.00,-163.80
5828,0.00,-959.40,-109.20
5846,0.00,-967.20,-124.80
5863,0.00,-1014.00,-140.40
5880,0.00,-951.60,-109.20
5898,0.00,-936.00,-163.80
5915,0.00,-967.20,-132.60
5932,0.00,-967.20,-109.20
5950,0.00,-967.20,-132.60
5973,0.00,-943.80,-101.40
5991,7.80,-959.40,-109.20
6008,23.40,-959.40,-101.40
6026,0.00,-967.20,-140.40
6043,7.80,-967.20,-124.80
6061,0.00,-943.80,-132.60
6087,0.00,-967.20,-93.60
6105,0.00,-975.00,-93.60
6122,0.00,-998.40,-124.80
6139,0.00,-975.00,-117.00
6157,23.40,-951.60,-85.80
6174,0.00,-990.60,-117.00
6192,23.40,-967.20,-109.20
6225,15.60,-967.20,-109.20
6243,0.00,-959.40,-163.80
6260,0.00,-975.00,-148.20
6278,15.60,-982.80,-93.60
6295,0.00,-975.00,-148.20
6313,0.00,-951.60,-109.20
6336,0.00,-967.20,-101.40
6365,0.00,-998.40,-109.20
6382,0.00,-975.00,-163.80
6400,0.00,-990.60,-163.80
6417,0.00,-975.00,-171.60
6434,15.60,-982.80,-117.00
6452,0.00,-998.40,-124.80
6469,0.00,-967.20,-117.00
6487,0.00,-990.60,-109.20
6504,0.00,-975.00,-156.00
6521,0.00,-982.80,-140.40
6539,0.00,-967.20,-117.00
6556,0.00,-975.00,-109.20
6574,7.80,-975.00,-140.40
6591,15.60,-967.20,-117.00
6609,0.00,-951.60,-117.00
6626,0.00,-990.60,-179.40
6644,0.00,-975.00,-124.80
6661,0.00,-975.00,-124.80
6684,-39.00,-951.60,-132.60
6710,0.00,-975.00,-148.20
6728,0.00,-982.80,-124.80
6745,0.00,-943.80,-117.00
6762,0.00,-975.00,-124.80
6780,0.00,-982.80,-101.40
6797,0.00,-975.00,-148.20
6815,0.00,-959.40,-132.60
6832,0.00,-998.40,-101.40
6849,23.40,-967.20,-93.60
6867,15.60,-982.80,-109.20
6884,0.00,-975.00,-163.80
6902,0.00,-998.40,-124.80
6919,0.00,-975.00,-148.20
6937,23.40,-998.40,-93.60
6954,0.00,-943.80,-117.00
6971,0.00,-951.60,-148.20
6989,0.00,-982.80,-109.20
7006,0.00,-990.60,-70.20
7030,0.00,-975.00,-101.40
7047,0.00,-998.40,-124.80
7064,7.80,-975.00,-101.40
7091,0.00,-967.20,-124.80
7125,0.00,-951.60,-109.20
7142,0.00,-975.00,-117.00
7159,0.00,-990.60,-124.80
7177,0.00,-975.00,-163.80
7194,0.00,-975.00,-124.80
7211,0.00,-975.00,-148.20
7229,0.00,-951.60,-148.20
7246,-7.80,-951.60,-132.60
7263,0.00,-998.40,-124.80
7281,0.00,-951.60,-124.80
7309,0.00,-982.80,-148.20
7326,0.00,-982.80,-124.80
7344,0.00,-998.40,-124.80
7361,0.00,-967.20,-117.00
7378,23.40,-998.40,-124.80
7402,15.60,-975.00,-132.60
7419,0.00,-982.80,-124.80
7437,15.60,-982.80,-109.20
7454,0.00,-967.20,-117.00
7471,0.00,-990.60,-148.20
7489,0.00,-990.60,-163.80
7506,0.00,-959.40,-132.60
7523,0.00,-967.20,-117.00
7541,0.00,-936.00,-117.00
7558,0.00,-967.20,-93.60
7575,0.00,-998.40,-124.80
7592,0.00,-998.40,-93.60
7610,15.60,-998.40,-140.40
7627,7.80,-967.20,-124.80
7645,0.00,-959.40,-148.20
7662,15.60,-990.60,-101.40
7680,7.80,-967.20,-132.60
7697,0.00,-928.20,-179.40
7714,0.00,-943.80,-132.60
7738,0.00,-990.60,-124.80
7755,0.00,-975.00,-124.80
7772,0.00,-975.00,-163.80
7789,0.00,-951.60,-109.20
7807,0.00,-951.60,-132.60
7824,0.00,-998.40,-148.20
7850,0.00,-975.00,-163.80
7867,0.00,-967.20,-117.00
7884,0.00,-951.60,-117.00
7902,-31.20,-990.60,-156.00
7919,0.00,-998.40,-109.20
7937,15.60,-967.20,-124.80
7954,0.00,-975.00,-148.20
7972,-39.00,-998.40,-101.40
8006,15.60,-873.60,-85.80
8024,23.40,-1162.20,-202.80
8041,-54.60,-725.40,-70.20
8059,15.60,-904.80,-140.40
8076,101.40,-936.00,-195.00
8109,23.40,-936.00,-202.80
8127,31.20,-975.00,-117.00
8145,-62.40,-998.40,-117.00
8162,70.20,-1068.60,-163.80
8180,0.00,-920.40,0.00
8197,0.00,-936.00,-78.00
8214,-78.00,-943.80,-226.20
8243,7.80,-967.20,-109.20
8261,117.00,-982.80,-171.60
8278,62.40,-975.00,-78.00
8296,54.60,-858.00,-187.20
8313,78.00,-1349.40,0.00
8331,187.20,-834.60,-249.60
8348,429.00,-959.40,-78.00
8366,257.40,-1185.60,-78.00
8384,-195.00,-1045.20,-101.40
8401,-101.40,-811.20,-202.80
8419,15.60,-998.40,-124.80
8443,-140.40,-1029.60,85.80
8460,-62.40,-943.80,-163.80
8478,-117.00,-967.20,-109.20
8495,280.80,-1287.00,-241.80
8513,-46.80,-951.60,-171.60
8531,-93.60,-928.20,-171.60
8548,15.60,-795.60,-249.60
8566,0.00,-998.40,-156.00
8583,140.40,-998.40,-124.80
8601,0.00,-943.80,-101.40
8618,0.00,-990.60,-140.40
8635,23.40,-936.00,-93.60
8653,0.00,-959.40,-163.80
8670,39.00,-1014.00,-148.20
8688,0.00,-967.20,-140.40
8705,0.00,-959.40,-124.80
8723,7.80,-1014.00,-124.80
8740,15.60,-959.40,-93.60
8764,0.00,-951.60,-78.00
8781,7.80,-967.20,-117.00
8799,0.00,-967.20,-132.60
8816,15.60,-951.60,-109.20
8834,15.60,-982.80,-117.00
8851,0.00,-1006.20,-109.20
8869,7.80,-936.00,-109.20
8902,0.00,-990.60,-117.00
8920,0.00,-936.00,-101.40
8937,-46.80,-975.00,-124.80
8955,0.00,-975.00,-163.80
8972,0.00,-998.40,-163.80
8989,0.00,-951.60,-132.60
9015,0.00,-943.80,-101.40
9032,0.00,-967.20,-109.20
9050,0.00,-990.60,-124.80
9067,15.60,-975.00,-109.20
9085,0.00,-990.60,-156.00
9102,23.40,-951.60,-93.60
9135,0.00,-975.00,-124.80
9152,0.00,-975.00,-148.20
9194,0.00,-975.00,-140.40
9211,0.00,-959.40,-124.80
9228,7.80,-943.80,-93.60
9246,-39.00,-951.60,-101.40
9263,7.80,-951.60,-132.60
9281,0.00,-959.40,-140.40
9298,0.00,-982.80,-93.60
9315,0.00,-943.80,-132.60
9333,0.00,-951.60,-140.40
9350,0.00,-975.00,-156.00
9367,0.00,-936.00,-93.60
9385,0.00,-959.40,-101.40
9402,0.00,-998.40,-109.20
9419,0.00,-982.80,-132.60
9436,0.00,-975.00,-148.20
9454,0.00,-967.20,-117.00
9471,0.00,-982.80,-93.60
9495,46.80,-982.80,-101.40
9512,0.00,-959.40,-124.80
9529,0.00,-975.00,-124.80
9547,0.00,-975.00,-163.80
9564,0.00,-943.80,-117.00
9581,0.00,-951.60,-132.60
9598,0.00,-975.00,-117.00
9616,0.00,-959.40,-132.60
9633,0.00,-943.80,-171.60
9650,0.00,-967.20,-132.60
9668,0.00,-990.60,-163.80
9685,0.00,-959.40,-124.80
9702,7.80,-998.40,-148.20
9720,7.80,-982.80,-124.80
9737,0.00,-920.40,-132.60
9755,0.00,-998.40,-124.80
9772,0.00,-943.80,-148.20
9806,0.00,-998.40,-156.00
9823,23.40,-967.20,-140.40
9847,0.00,-951.60,-101.40
9864,0.00,-975.00,-132.60
9881,0.00,-975.00,-124.80
9899,0.00,-943.80,-132.60
9916,0.00,-936.00,-93.60
9933,0.00,-1021.80,-93.60
9951,0.00,-951.60,-163.80
9968,31.20,-1193.40,0.00
9985,218.40,-959.40,0.00
10003,78.00,-998.40,-117.00
10020,124.80,-1224.60,-148.20
10038,46.80,-897.00,-62.40
10056,54.60,-998.40,-93.60
10073,46.80,-787.80,-195.00
10091,-70.20,-811.20,-93.60
10120,-101.40,-873.60,-85.80
10137,-179.40,-1310.40,124.80
10164,249.60,-959.40,-156.00
10196,-1287.00,-608.40,-163.80
10214,-561.60,-670.80,-366.60
10231,195.00,-1154.40,-62.40
10249,319.80,-850.20,-226.20
10266,257.40,-920.40,-226.20
10284,-46.80,-912.60,-148.20
10302,7.80,-920.40,-124.80
10319,0.00,-881.40,-101.40
10336,0.00,-998.40,-156.00
10354,-109.20,-1154.40,-85.80
10371,0.00,-1021.80,-46.80
10389,7.80,-975.00,-218.40
10406,0.00,-975.00,-101.40
10423,0.00,-967.20,-140.40
10441,0.00,-936.00,-109.20
10458,7.80,-1060.80,-109.20
10476,7.80,-998.40,-101.40
10493,0.00,-943.80,-124.80
10516,0.00,-951.60,-85.80
10534,7.80,-975.00,-140.40
10551,-31.20,-912.60,-124.80
10569,15.60,-967.20,-93.60
10586,0.00,-990.60,-132.60
10603,0.00,-951.60,-117.00
10621,0.00,-943.80,-163.80
10638,0.00,-951.60,-132.60
10655,0.00,-920.40,-132.60
10673,7.80,-967.20,-148.20
10707,0.00,-975.00,-163.80
10724,0.00,-975.00,-124.80
10741,-46.80,-975.00,-132.60
10759,0.00,-967.20,-124.80
10776,31.20,-998.40,-109.20
10794,0.00,-998.40,-124.80
10811,0.00,-998.40,-140.40
10828,0.00,-998.40,-124.80
10851,0.00,-975.00,-163.80
10869,0.00,-982.80,-132.60
10886,0.00,-982.80,-117.00
10903,0.00,-951.60,-109.20
10921,0.00,-982.80,-132.60
10938,0.00,-975.00,-156.00
10955,0.00,-975.00,-148.20
10973,0.00,-936.00,-109.20
10990,0.00,-975.00,-132.60
11007,23.40,-967.20,-109.20
11025,23.40,-967.20,-132.60
11053,0.00,-998.40,-124.80
11071,7.80,-982.80,-124.80
11088,15.60,-982.80,-93.60
11106,0.00,-951.60,-117.00
11123,0.00,-975.00,-148.20
11140,0.00,-967.20,-124.80
11167,7.80,-990.60,-132.60
11189,0.00,-990.60,-124.80
11206,0.00,-959.40,-163.80
11224,0.00,-943.80,-132.60
11241,0.00,-959.40,-163.80
11258,0.00,-975.00,-101.40
11276,0.00,-990.60,-156.00
11293,0.00,-943.80,-187.20
11311,-62.40,-975.00,-156.00
11337,-202.80,-943.80,-93.60
11355,429.00,-1076.40,-530.40
11372,195.00,-1068.60,-624.00
11390,-70.20,-717.60,39.00
11408,-288.60,-655.20,-319.80
11425,0.00,-811.20,-241.80
11443,-117.00,-1021.80,-202.80
11461,273.00,-936.00,-163.80
11478,15.60,-936.00,-109.20
11502,-39.00,-982.80,-148.20
11520,15.60,-998.40,-156.00
11537,31.20,-998.40,-109.20
11555,0.00,-936.00,-124.80
11572,0.00,-951.60,-109.20
11607,0.00,-959.40,-124.80
11624,0.00,-990.60,-93.60
11642,0.00,-998.40,-109.20
11659,0.00,-959.40,-101.40
11676,0.00,-936.00,-132.60
11694,0.00,-975.00,-124.80
11711,0.00,-982.80,-101.40
11729,0.00,-998.40,-117.00
11746,0.00,-975.00,-148.20
11764,7.80,-967.20,-93.60
11781,0.00,-967.20,-109.20
11799,0.00,-975.00,-148.20
11816,0.00,-998.40,-124.80
11833,0.00,-975.00,-163.80
11980,0.00,-975.00,-124.80
11997,0.00,-975.00,-140.40
12015,0.00,-967.20,-124.80
12032,0.00,-951.60,-117.00
12050,0.00,-990.60,-124.80
12067,7.80,-967.20,-132.60
12085,0.00,-943.80,-171.60
12102,0.00,-982.80,-132.60
12130,0.00,-1060.80,-140.40
12148,46.80,-975.00,-124.80
12166,15.60,-998.40,-265.20
12184,7.80,-1076.40,-93.60
12201,-109.20,-998.40,-70.20
12219,-405.60,-1076.40,-156.00
12236,234.00,-733.20,-280.80
12254,358.80,-1248.00,109.20
12272,179.40,-1014.00,0.00
12289,-54.60,-928.20,0.00
12410,0.00,-943.80,-140.40
12428,-13033.80,15966.60,-109.20
12445,5101.20,585.00,1544.40
12463,1926.60,-1076.40,-1177.80
12481,1567.80,23.40,-1092.00
12499,998.40,-62.40,-85.80
12516,2028.00,-998.40,1248.00
12534,1762.80,-273.00,1263.60
12552,3681.60,-2418.00,-1739.40
12570,1872.00,0.00,-1263.60
12587,3712.80,3939.00,-335.40
12605,889.20,-4711.20,234.00
12623,2831.40,6973.20,-1107.60
12640,499.20,2925.00,-1973.40
12658,483.60,499.20,-2129.40
12684,826.80,-3759.60,2449.20
12827,1786.20,-156.00,2480.40
12844,-959.40,-4149.60,-631.80
12862,4243.20,-6895.20,834.60
12879,1177.80,-1739.40,-5366.40
12897,1801.80,4243.20,-2628.60
12915,2675.40,-8751.60,-6364.80
12932,1677.00,4859.40,-3736.20
12950,2004.60,2628.60,-2371.20
12967,296.40,-655.20,1310.40
12985,1427.40,1240.20,-3845.40
13003,-1599.00,639.60,-553.80
13020,1996.80,-2020.20,8299.20
13038,-600.60,5023.20,-249.60
13055,-569.40,-4180.80,-2464.80
13073,-6739.20,8642.40,-1349.40
13091,124.80,8197.80,-187.20
13113,-273.00,-4742.40,-2800.20
13131,-936.00,8798.40,530.40
13148,-2675.40,3424.20,-1099.80
13166,249.60,-11489.40,-631.80
13184,1388.40,6138.60,-3588.00
13201,-413.40,-3478.80,-2496.00
13219,156.00,-3673.80,-2402.40
13236,-1692.60,3502.20,3151.20
13254,288.60,7987.20,-3065.40
13272,834.60,4071.60,-3861.00
13289,-2363.40,3900.00,-234.00
13317,-1513.20,670.80,2246.40
13335,-483.60,-6240.00,-273.00
13353,842.40,-2745.60,265.20
13370,-2371.20,-171.60,-475.80
13388,452.40,6325.80,78.00
13405,-3393.00,335.40,1996.80
13428,2441.40,2870.40,-5179.20
13446,3478.80,694.20,1723.80
13463,998.40,2090.40,2496.00
13481,-904.80,-3595.80,1271.40
13508,881.40,-694.20,-1973.40
13525,-1482.00,-5187.00,3182.40
13543,148.20,4461.60,-3478.80
13561,366.60,-6037.20,-1154.40
13578,-2995.20,-1060.80,1794.00
13596,-881.40,-4804.80,-1684.80
13613,0.00,-881.40,-1684.80
13631,1045.20,-1287.00,1560.00
13648,249.60,-2184.00,-936.00
13666,-1911.00,2496.00,-163.80
13684,499.20,-1848.60,631.80
13718,39.00,-3042.00,-1255.80
13740,1521.00,-1279.20,460.20
13758,-663.00,-2308.80,1996.80
13776,-1458.60,257.40,304.20
13793,-561.60,-304.20,3650.40
13811,-1092.00,2527.20,1825.20
13828,522.60,2379.00,-1193.40
13846,795.60,1684.80,-2277.60
13863,733.20,-1240.20,78.00
13890,928.20,795.60,1060.80
13907,873.60,-5725.20,4680.00
13925,-1942.20,1123.20,1466.40
13943,2113.80,-2277.60,-1162.20
13960,1302.60,-1341.60,499.20
13978,-2753.40,3338.40,312.00
13995,-475.80,1123.20,-1271.40
14013,561.60,-2106.00,-179.40
14036,-756.60,-3822.00,1638.00
14053,608.40,-795.60,-889.20
14071,-85.80,-4742.40,2254.20
14089,522.60,-4048.20,639.60
14106,2511.60,2496.00,-3541.20
14124,124.80,-2145.00,-1209.00
14141,-1388.40,2464.80,1942.20
14159,249.60,-413.40,-998.40
14177,873.60,2238.60,163.80
14194,124.80,-2441.40,-3018.60
14212,-1333.80,132.60,819.00
14229,-1653.60,-436.80,-2808.00
14247,686.40,-7347.60,-8041.80
14265,-2449.20,-280.80,62.40
14282,-2480.40,-1489.80,-2433.60
14300,-2207.40,499.20,-327.60
14328,-1887.60,936.00,-1107.60
14351,-1950.00,-249.60,0.00
14368,-1521.00,-1107.60,460.20
14385,-1817.40,-1755.00,288.60
14403,-1372.80,-1177.80,-998.40
14421,-1942.20,54.60,195.00
14438,-2737.80,-1638.00,-436.80
14456,-1942.20,-873.60,0.00
14473,-444.60,-897.00,-405.60
14491,109.20,-1224.60,0.00
14517,507.00,-998.40,93.60
14535,468.00,-959.40,0.00
14552,241.80,-904.80,23.40
14570,0.00,-842.40,-124.80
14587,-109.20,-943.80,-226.20
14621,54.60,-982.80,-210.60
14639,46.80,-982.80,-140.40
14656,23.40,-998.40,-179.40
14679,7.80,-943.80,-140.40
14697,0.00,-959.40,-140.40
14714,23.40,-967.20,-124.80
14732,15.60,-936.00,-101.40
14749,31.20,-998.40,0.00
14766,7.80,-959.40,-70.20
14784,15.60,-975.00,0.00
14801,0.00,-959.40,-62.40
14818,0.00,-967.20,0.00
14836,15.60,-982.80,-62.40
14853,7.80,-967.20,-85.80
14871,23.40,-943.80,-109.20
14888,7.80,-998.40,-156.00
14906,0.00,-982.80,-117.00
14923,7.80,-982.80,-132.60
14940,15.60,-990.60,-163.80
14958,7.80,-982.80,-124.80
14984,15.60,-975.00,-62.40
15001,23.40,-982.80,0.00
15015,31.20,-975.00,-156.00
15033,23.40,-951.60,-117.00
15050,31.20,-967.20,-62.40
15068,0.00,-951.60,-78.00
15085,7.80,-936.00,-70.20
15103,0.00,-943.80,-101.40
15120,0.00,-975.00,-70.20
15137,31.20,-998.40,-117.00
15155,0.00,-975.00,-85.80
15172,15.60,-998.40,-62.40
15189,0.00,-975.00,0.00
15206,15.60,-998.40,-140.40
15224,7.80,-990.60,-179.40
15241,39.00,-959.40,-132.60
15259,23.40,-990.60,-117.00
15276,0.00,-998.40,-148.20
15293,7.80,-951.60,-117.00
15321,46.80,-998.40,-93.60
15344,31.20,-975.00,-117.00
15362,31.20,-990.60,-93.60
15379,7.80,-951.60,-101.40
