Time (ms),X (mm^s-2),Y (mm^s-2),Z (mm^s-2)
18969,70.20,998.40,31.20
18989,7.80,982.80,132.60
19010,7.80,1060.80,0.00
19030,0.00,1014.00,23.40
19051,0.00,1006.20,54.60
19071,46.80,998.40,23.40
19092,15.60,1029.60,0.00
19112,0.00,1014.00,46.80
19133,39.00,1006.20,0.00
19153,62.40,998.40,0.00
19173,39.00,1060.80,117.00
19237,0.00,998.40,62.40
19257,0.00,1045.20,7.80
19278,0.00,1138.80,62.40
19297,0.00,998.40,0.00
19320,0.00,998.40,7.80
19339,-31.20,865.80,23.40
19359,-78.00,1006.20,210.60
19378,15.60,1123.20,187.20
19400,0.00,998.40,54.60
19420,0.00,998.40,23.40
19441,15.60,1084.20,0.00
19461,0.00,1021.80,0.00
19482,54.60,1045.20,39.00
19502,85.80,1006.20,7.80
19524,31.20,1006.20,0.00
19544,62.40,1107.60,31.20
19565,39.00,998.40,23.40
19585,0.00,998.40,31.20
19606,23.40,1029.60,0.00
19626,15.60,1006.20,0.00
19654,-148.20,748.80,304.20
19675,0.00,1092.00,15.60
19695,0.00,1029.60,15.60
19716,7.80,1029.60,0.00
19736,15.60,1092.00,0.00
19757,15.60,936.00,78.00
19778,0.00,1021.80,7.80
19798,7.80,1006.20,39.00
19819,31.20,1006.20,23.40
19840,23.40,1029.60,0.00
19860,54.60,1029.60,62.40
19881,0.00,904.80,187.20
19901,46.80,1014.00,23.40
19922,0.00,998.40,0.00
19943,39.00,1006.20,31.20
19964,23.40,1037.40,46.80
19984,0.00,959.40,171.60
20005,273.00,1380.60,-319.80
20026,0.00,1287.00,-93.60
20046,-39.00,951.60,93.60
20109,54.60,990.60,39.00
20131,0.00,1037.40,54.60
20151,0.00,1029.60,54.60
20172,23.40,1076.40,54.60
20192,7.80,998.40,54.60
20214,7.80,1045.20,23.40
20233,7.80,1014.00,39.00
20255,0.00,1053.00,15.60
20274,31.20,967.20,-62.40
20296,0.00,1006.20,78.00
20316,0.00,1045.20,78.00
20337,54.60,1060.80,7.80
20357,-62.40,1076.40,210.60
20379,0.00,1053.00,23.40
20398,0.00,975.00,70.20
20420,101.40,998.40,23.40
20440,54.60,1076.40,-70.20
20462,0.00,998.40,31.20
20481,31.20,1006.20,62.40
20509,31.20,1021.80,15.60
20530,7.80,1021.80,39.00
20551,15.60,998.40,62.40
20572,0.00,1021.80,46.80
20592,15.60,1029.60,31.20
20613,23.40,1021.80,54.60
20634,54.60,998.40,101.40
20655,7.80,1053.00,54.60
20675,15.60,998.40,15.60
20696,23.40,1014.00,62.40
20717,15.60,1045.20,23.40
20738,0.00,1014.00,39.00
20758,46.80,998.40,31.20
20779,54.60,1029.60,54.60
20800,0.00,1060.80,39.00
20820,15.60,1021.80,7.80
20841,39.00,1029.60,0.00
20862,0.00,998.40,46.80
20882,0.00,998.40,62.40
20910,46.80,998.40,62.40
20929,7.80,998.40,31.20
20986,31.20,1006.20,15.60
21006,0.00,998.40,101.40
21028,39.00,1021.80,7.80
21047,39.00,998.40,39.00
21069,15.60,1014.00,62.40
21089,15.60,1014.00,7.80
21110,15.60,1014.00,39.00
21130,31.20,1014.00,85.80
21152,15.60,1006.20,15.60
21172,0.00,1006.20,31.20
