Time (ms),X (mm^s-2),Y (mm^s-2),Z (mm^s-2)
1586,0.00,-967.20,54.60
1606,0.00,-998.40,62.40
1627,0.00,-943.80,62.40
1647,0.00,-990.60,78.00
1668,15.60,-998.40,62.40
1689,0.00,-967.20,54.60
1709,0.00,-975.00,62.40
1730,0.00,-975.00,62.40
1756,0.00,-951.60,70.20
1778,23.40,-967.20,85.80
1798,0.00,-943.80,46.80
1819,7.80,-982.80,70.20
1839,0.00,-873.60,85.80
1861,-702.00,-1193.40,0.00
1880,0.00,-873.60,-62.40
1902,187.20,-975.00,249.60
1922,187.20,-1084.20,70.20
1943,39.00,-1177.80,23.40
1963,140.40,-491.40,-202.80
1985,218.40,-725.40,0.00
2004,78.00,-1107.60,-124.80
2026,0.00,-1060.80,187.20
2046,109.20,-951.60,202.80
2068,-70.20,-780.00,-70.20
2087,0.00,-912.60,0.00
2109,31.20,-951.60,0.00
2128,31.20,-1099.80,0.00
2150,-54.60,-951.60,0.00
2177,23.40,-1060.80,210.60
2197,0.00,-982.80,62.40
2218,0.00,-1497.60,249.60
2239,-218.40,-1170.00,-163.80
2259,0.00,-733.20,15.60
2280,569.40,-920.40,-202.80
2301,-390.00,-889.20,608.40
2322,3790.80,2355.60,1146.60
2342,-1497.60,-11918.40,577.20
2399,-2012.40,-694.20,1435.20
2420,-881.40,-2363.40,-2995.20
2440,-1965.60,-2620.80,358.80
2461,-226.20,-780.00,-187.20
2482,0.00,-951.60,421.20
2502,-70.20,-1014.00,117.00
2523,187.20,-912.60,-101.40
2544,-93.60,-842.40,171.60
2571,-62.40,-546.00,-249.60
2592,-70.20,-936.00,31.20
2612,0.00,-975.00,0.00
2633,109.20,-975.00,0.00
2652,187.20,-873.60,288.60
2676,-78.00,-1084.20,7.80
2695,0.00,-951.60,109.20
2715,-39.00,-1092.00,140.40
2735,85.80,-2137.20,124.80
2756,-78.00,-1084.20,62.40
2776,0.00,-741.00,249.60
2798,85.80,-998.40,78.00
2817,0.00,-1084.20,78.00
2839,54.60,-998.40,140.40
2859,46.80,-904.80,85.80
2881,0.00,-998.40,39.00
2900,-78.00,-928.20,85.80
2922,-124.80,-928.20,15.60
2941,0.00,-904.80,85.80
2963,0.00,-998.40,46.80
2979,-62.40,-943.80,23.40
3001,-156.00,-990.60,15.60
3021,0.00,-943.80,70.20
3042,23.40,-959.40,85.80
3062,0.00,-975.00,54.60
3099,-62.40,-990.60,31.20
3123,0.00,-826.80,156.00
3144,54.60,-959.40,0.00
3164,0.00,-990.60,85.80
3185,0.00,-998.40,62.40
3204,-70.20,-920.40,70.20
3226,-70.20,-936.00,85.80
3246,0.00,-936.00,70.20
3267,0.00,-990.60,46.80
3287,0.00,-998.40,78.00
3308,0.00,-936.00,23.40
3328,0.00,-951.60,23.40
3349,15.60,-982.80,78.00
3369,15.60,-1092.00,218.40
3397,-156.00,-998.40,7.80
3454,0.00,-998.40,23.40
3474,-132.60,-936.00,312.00
3495,-631.80,-1575.60,-429.00
3516,920.40,499.20,-1302.60
3537,-2074.80,1053.00,-491.40
3557,967.20,-725.40,-249.60
3578,-327.60,-592.80,608.40
3599,-249.60,-1029.60,-374.40
3620,-109.20,-904.80,624.00
3641,265.20,-1045.20,31.20
3662,195.00,-943.80,54.60
3682,257.40,-881.40,-296.40
3703,163.80,-1014.00,-156.00
3724,195.00,-897.00,-117.00
3745,-101.40,-982.80,70.20
3766,-132.60,-967.20,109.20
3787,-78.00,-951.60,140.40
3813,0.00,-990.60,23.40
3835,0.00,-920.40,39.00
3855,15.60,-982.80,0.00
3876,-70.20,-951.60,101.40
3896,-93.60,-982.80,78.00
3918,-257.40,-967.20,46.80
3937,-187.20,-951.60,62.40
3959,-171.60,-943.80,46.80
3979,-195.00,-951.60,54.60
4001,-85.80,-951.60,0.00
4021,0.00,-951.60,117.00
4042,7.80,-990.60,0.00
4062,15.60,-936.00,101.40
4083,-54.60,-998.40,85.80
4103,-78.00,-967.20,62.40
4125,-109.20,-998.40,46.80
4145,-78.00,-943.80,39.00
4167,0.00,-928.20,0.00
4186,0.00,-975.00,62.40
4214,0.00,-959.40,15.60
4234,0.00,-990.60,46.80
4255,0.00,-998.40,46.80
4275,-39.00,-951.60,85.80
4296,-46.80,-959.40,39.00
4317,0.00,-951.60,39.00
4338,0.00,-975.00,62.40
4358,0.00,-943.80,23.40
4379,0.00,-1021.80,0.00
4399,-54.60,-951.60,54.60
4420,-46.80,-943.80,46.80
4441,0.00,-959.40,39.00
4496,-54.60,-959.40,54.60
4517,-101.40,-951.60,70.20
4538,0.00,-936.00,85.80
4559,0.00,-967.20,62.40
4579,0.00,-967.20,62.40
4600,0.00,-975.00,62.40
4620,-54.60,-943.80,54.60
4641,0.00,-951.60,78.00
4668,0.00,-998.40,62.40
4690,0.00,-990.60,78.00
4709,0.00,-998.40,62.40
4731,0.00,-975.00,54.60
4750,0.00,-975.00,70.20
4772,-54.60,-928.20,54.60
4791,0.00,-959.40,31.20
4813,-46.80,-951.60,39.00
4833,0.00,-975.00,39.00
4854,-46.80,-998.40,39.00
4874,-46.80,-975.00,54.60
4895,0.00,-975.00,62.40
4915,-39.00,-967.20,54.60
4937,0.00,-990.60,7.80
4956,-46.80,-959.40,39.00
4978,0.00,-982.80,62.40
4997,0.00,-959.40,78.00
5019,0.00,-967.20,62.40
5038,0.00,-943.80,46.80
5060,-54.60,-959.40,39.00
5087,0.00,-967.20,78.00
5107,0.00,-982.80,78.00
5128,0.00,-990.60,46.80
5148,0.00,-990.60,31.20
5169,0.00,-959.40,101.40
5189,-39.00,-943.80,46.80
5210,-31.20,-936.00,85.80
5231,0.00,-967.20,70.20
5251,0.00,-990.60,31.20
5271,0.00,-998.40,62.40
5292,-39.00,-951.60,85.80
5313,-39.00,-967.20,46.80
5333,0.00,-967.20,101.40
5353,-39.00,-951.60,78.00
5373,-39.00,-959.40,93.60
5396,-54.60,-943.80,23.40
5416,-54.60,-951.60,39.00
5436,-54.60,-975.00,23.40
5456,39.00,-998.40,85.80
5477,-15.60,-967.20,78.00
5542,-46.80,-975.00,39.00
5562,0.00,-959.40,78.00
5584,0.00,-998.40,78.00
5603,-54.60,-975.00,39.00
5625,0.00,-951.60,62.40
5644,-15.60,-951.60,78.00
5666,-23.40,-967.20,70.20
5686,0.00,-975.00,46.80
5707,-39.00,-936.00,70.20
5727,0.00,-998.40,62.40
5749,-54.60,-975.00,54.60
5783,0.00,-959.40,39.00
5805,-54.60,-951.60,39.00
5825,-39.00,-951.60,85.80
5846,-46.80,-959.40,46.80
5866,0.00,-982.80,62.40
5888,-62.40,-975.00,62.40
5907,0.00,-967.20,54.60
5929,-46.80,-959.40,39.00
5956,-46.80,-951.60,31.20
5976,0.00,-998.40,31.20
5997,0.00,-967.20,78.00
6017,-70.20,-951.60,54.60
6038,0.00,-975.00,39.00
6059,0.00,-982.80,85.80
6079,15.60,-982.80,39.00
6100,15.60,-959.40,148.20
6121,-187.20,-975.00,62.40
6142,46.80,-912.60,7.80
6162,0.00,-936.00,85.80
6183,-39.00,-975.00,109.20
6204,0.00,-1021.80,62.40
6224,-312.00,-912.60,46.80
6245,-46.80,-928.20,132.60
6266,-397.80,-873.60,7.80
6287,234.00,-873.60,62.40
6307,-140.40,-1014.00,0.00
6328,-140.40,-936.00,78.00
6349,0.00,-982.80,70.20
6376,-23.40,-967.20,93.60
6396,0.00,-998.40,85.80
6418,-78.00,-959.40,31.20
6438,0.00,-998.40,31.20
6459,0.00,-959.40,62.40
6479,0.00,-990.60,62.40
6500,-31.20,-998.40,15.60
6520,0.00,-967.20,46.80
6542,0.00,-959.40,70.20
6595,0.00,-943.80,54.60
6617,0.00,-982.80,62.40
6637,-85.80,-951.60,39.00
6658,0.00,-998.40,46.80
6678,0.00,-951.60,109.20
6700,0.00,-975.00,62.40
6719,0.00,-951.60,62.40
6741,0.00,-990.60,70.20
6760,-46.80,-990.60,85.80
6782,0.00,-982.80,46.80
6802,-31.20,-982.80,85.80
6830,-39.00,-943.80,54.60
6851,0.00,-943.80,39.00
6871,-70.20,-951.60,85.80
6892,0.00,-998.40,62.40
6913,0.00,-951.60,54.60
6933,0.00,-998.40,78.00
6954,0.00,-959.40,46.80
6974,0.00,-975.00,70.20
6995,-39.00,-936.00,62.40
7016,-78.00,-951.60,46.80
7036,23.40,-998.40,93.60
7057,-70.20,-1099.80,0.00
7078,-148.20,-998.40,85.80
7099,-39.00,-834.60,-78.00
7119,-171.60,-842.40,140.40
7140,210.60,-826.80,140.40
7161,46.80,-1099.80,78.00
7182,-109.20,-881.40,-39.00
7203,0.00,-998.40,156.00
7230,0.00,-990.60,62.40
7250,-39.00,-959.40,54.60
7272,0.00,-959.40,62.40
7291,-39.00,-936.00,78.00
7313,-62.40,-943.80,46.80
7333,0.00,-967.20,54.60
7354,0.00,-990.60,31.20
7374,-46.80,-943.80,23.40
7396,-39.00,-951.60,54.60
7415,0.00,-990.60,62.40
7437,0.00,-967.20,101.40
7456,0.00,-975.00,39.00
7478,-39.00,-975.00,62.40
7498,0.00,-982.80,54.60
7519,-46.80,-936.00,31.20
7539,0.00,-975.00,31.20
7560,-39.00,-967.20,70.20
7580,-62.40,-928.20,70.20
7638,0.00,-959.40,78.00
7657,0.00,-967.20,70.20
7685,0.00,-967.20,93.60
7706,-54.60,-951.60,62.40
7726,-46.80,-936.00,54.60
7747,0.00,-975.00,62.40
7768,0.00,-982.80,85.80
7788,-39.00,-967.20,46.80
7809,-46.80,-982.80,31.20
7830,0.00,-967.20,23.40
7850,0.00,-975.00,39.00
7871,31.20,-998.40,78.00
7891,-179.40,-826.80,0.00
7912,-187.20,-889.20,23.40
7932,249.60,-943.80,23.40
7953,-195.00,-920.40,15.60
7974,195.00,-982.80,0.00
7994,-132.60,-967.20,78.00
8015,7.80,-1060.80,31.20
8035,-163.80,-975.00,15.60
8056,-226.20,-990.60,78.00
8084,-109.20,-998.40,31.20
8103,0.00,-982.80,78.00
8126,0.00,-982.80,46.80
8145,0.00,-998.40,39.00
8165,-39.00,-943.80,46.80
8185,0.00,-967.20,70.20
8206,-54.60,-951.60,54.60
8226,-46.80,-959.40,39.00
8247,-15.60,-951.60,85.80
8267,0.00,-951.60,54.60
8289,0.00,-975.00,31.20
8308,-39.00,-951.60,54.60
8330,0.00,-998.40,39.00
8349,0.00,-943.80,23.40
8370,-46.80,-975.00,31.20
8390,-23.40,-967.20,39.00
8412,-15.60,-982.80,70.20
8450,0.00,-998.40,62.40
8472,-46.80,-990.60,62.40
8491,0.00,-975.00,62.40
8519,0.00,-920.40,39.00
8539,0.00,-959.40,62.40
8560,-39.00,-951.60,54.60
8581,-46.80,-990.60,31.20
8601,0.00,-936.00,54.60
8622,0.00,-967.20,78.00
8677,7.80,-975.00,62.40
8697,-109.20,-943.80,70.20
8718,46.80,-959.40,23.40
8739,85.80,-998.40,31.20
8759,15.60,-975.00,62.40
8780,-405.60,-881.40,132.60
8801,-234.00,-928.20,0.00
8822,-70.20,-904.80,117.00
8843,54.60,-951.60,78.00
8863,-39.00,-904.80,78.00
8884,46.80,-990.60,46.80
8905,31.20,-998.40,93.60
8926,0.00,-936.00,54.60
8953,-54.60,-943.80,54.60
8973,0.00,-967.20,85.80
8995,0.00,-967.20,78.00
9014,0.00,-975.00,54.60
9036,-46.80,-975.00,62.40
9056,0.00,-959.40,62.40
9077,-39.00,-943.80,54.60
9097,0.00,-967.20,62.40
9119,-39.00,-928.20,78.00
9138,0.00,-975.00,70.20
9160,0.00,-951.60,93.60
9179,0.00,-975.00,54.60
9201,0.00,-951.60,78.00
9221,0.00,-982.80,31.20
9242,-31.20,-982.80,62.40
9262,0.00,-990.60,46.80
9284,0.00,-943.80,7.80
9303,0.00,-959.40,39.00
9325,-46.80,-951.60,70.20
9344,-23.40,-936.00,62.40
9372,0.00,-943.80,54.60
9393,-54.60,-943.80,54.60
9414,0.00,-951.60,62.40
9435,0.00,-959.40,23.40
9455,0.00,-975.00,0.00
9476,0.00,-998.40,46.80
9496,0.00,-943.80,0.00
9517,0.00,-951.60,54.60
9537,-148.20,-990.60,7.80
9558,15.60,-897.00,78.00
9579,46.80,-998.40,124.80
9600,-234.00,-1029.60,54.60
9620,0.00,-975.00,23.40
9641,-39.00,-920.40,54.60
9662,0.00,-951.60,70.20
9717,0.00,-967.20,62.40
9738,0.00,-975.00,62.40
9759,-39.00,-951.60,31.20
9779,0.00,-975.00,78.00
9800,0.00,-951.60,78.00
9826,-39.00,-967.20,54.60
9848,0.00,-967.20,54.60
9868,0.00,-982.80,46.80
9889,-39.00,-951.60,54.60
9909,-46.80,-943.80,39.00
9931,-39.00,-982.80,54.60
9951,0.00,-998.40,46.80
9972,0.00,-967.20,85.80
9992,-39.00,-959.40,85.80
10013,-54.60,-951.60,54.60
10033,0.00,-951.60,54.60
10055,0.00,-951.60,78.00
10074,-78.00,-951.60,54.60
10096,-70.20,-975.00,62.40
10116,0.00,-959.40,54.60
10137,-39.00,-936.00,85.80
10157,-39.00,-951.60,78.00
10179,0.00,-967.20,93.60
10198,0.00,-951.60,62.40
10226,0.00,-951.60,23.40
10246,-62.40,-912.60,85.80
10267,-70.20,-928.20,85.80
10288,0.00,-975.00,54.60
10308,0.00,-990.60,39.00
10328,0.00,-975.00,46.80
10349,-93.60,-943.80,54.60
10369,-101.40,-982.80,39.00
10390,54.60,-1053.00,54.60
10411,0.00,-1037.40,39.00
10431,156.00,-1053.00,85.80
10452,0.00,-990.60,78.00
10472,0.00,-990.60,62.40
10492,0.00,-967.20,62.40
10513,-54.60,-982.80,62.40
10533,0.00,-975.00,39.00
10554,0.00,-936.00,62.40
10574,-631.80,-2168.40,-1045.20
10595,1092.00,-4914.00,-1396.20
10622,2800.20,195.00,-1755.00
10642,1216.80,-1435.20,-998.40
10664,2870.40,-795.60,1692.60
10683,1287.00,-7831.20,-1630.20
10705,694.20,-592.80,-257.40
10750,2371.20,-585.00,1957.80
10772,452.40,2145.00,1326.00
10791,1162.20,-881.40,-514.80
10813,-826.80,-1294.80,-1443.00
10832,803.40,-748.80,-975.00
10856,663.00,-2090.40,1333.80
10875,-764.40,-499.20,1388.40
10895,-826.80,-1318.20,-1747.20
10915,-483.60,592.80,390.00
10936,-62.40,-3907.80,592.80
10956,273.00,-1263.60,-1911.00
10984,-951.60,-101.40,319.80
11004,-1123.20,834.60,538.20
11025,936.00,-1458.60,2870.40
11046,31.20,-2441.40,694.20
11067,109.20,-2714.40,-2425.80
11099,3712.80,4414.80,0.00
11123,-943.80,881.40,-1248.00
11144,1747.20,-3393.00,2581.80
11165,-1591.20,-3291.60,3276.00
11186,-686.40,-1294.80,1942.20
11207,148.20,-1193.40,-218.40
11228,624.00,-499.20,234.00
11248,-304.20,-998.40,-553.80
11269,304.20,-460.20,-795.60
11290,-787.80,-1474.20,-1380.60
11311,-85.80,-1084.20,-132.60
11332,-1138.80,-1887.60,132.60
11360,-514.80,-1185.60,62.40
11380,483.60,-1349.40,-1497.60
11402,-1294.80,-1731.60,-148.20
11421,-608.40,1029.60,0.00
11443,46.80,-280.80,0.00
11463,-1162.20,-1279.20,-912.60
11484,1185.60,-608.40,-436.80
11504,382.20,608.40,-1786.20
11526,-249.60,-725.40,663.00
11546,-62.40,-1942.20,1497.60
11568,-358.80,2644.20,2067.00
11588,-889.20,3182.40,2238.60
11651,-4687.80,-2410.20,2090.40
11670,904.80,-764.40,382.20
11692,3837.60,-702.00,1497.60
11712,507.00,-990.60,280.80
11734,-62.40,-475.80,-1864.20
11761,-257.40,959.40,2675.40
11782,499.20,655.20,585.00
11803,499.20,-163.80,-436.80
11823,577.20,-1747.20,-577.20
11845,-826.80,-943.80,85.80
11865,-249.60,-1996.80,1411.80
11886,452.40,-1848.60,218.40
11907,452.40,-2160.60,-1872.00
11928,-670.80,-2683.20,2815.80
11949,-1755.00,-156.00,1895.40
11970,2121.60,-148.20,-2808.00
11991,-436.80,-2176.20,1076.40
12012,-1138.80,-2659.80,2285.40
12032,616.20,-1388.40,-2254.20
12054,-1513.20,-2730.00,-93.60
12074,-2566.20,-452.40,3104.40
12102,-429.00,1614.60,2020.20
12122,460.20,-1505.40,-2347.80
12144,-366.60,-2308.80,2106.00
12164,-351.00,-2605.20,23.40
12186,-1099.80,1645.80,2644.20
12206,936.00,-2238.60,-2745.60
12228,93.60,-2480.40,-257.40
12248,-249.60,-2074.80,-1404.00
12269,-600.60,-312.00,2363.40
12289,-483.60,-296.40,-1341.60
12311,-304.20,-1981.20,678.60
12331,-70.20,741.00,304.20
12353,-132.60,-1560.00,-530.40
12373,-725.40,-2207.40,1333.80
12395,-39.00,-2386.80,-881.40
12415,249.60,-2496.00,132.60
12437,109.20,405.60,1060.80
12464,-483.60,-1388.40,1450.80
12484,-1536.60,-2480.40,1115.40
12506,296.40,358.80,-2285.40
12526,-686.40,-514.80,0.00
12547,787.80,-436.80,-850.20
12568,85.80,-1560.00,0.00
12588,499.20,-1864.20,-1817.40
12609,-943.80,-1185.60,2644.20
12630,-187.20,397.80,748.80
12651,-600.60,-5748.60,1419.60
12672,-249.60,-647.40,-124.80
12693,148.20,-1060.80,-1084.20
12714,-273.00,631.80,0.00
12734,296.40,117.00,-460.20
12755,-249.60,-2472.60,787.80
12776,-553.80,-2106.00,1216.80
12804,-78.00,-124.80,249.60
12859,187.20,1060.80,-249.60
12881,-257.40,-982.80,546.00
12901,-616.20,-2043.60,1801.80
12922,327.60,-787.80,-982.80
12942,-265.20,-2394.60,-1466.40
12964,-390.00,-3096.60,101.40
12984,148.20,-413.40,-1474.20
13006,-132.60,1294.80,202.80
13026,218.40,436.80,741.00
13048,-195.00,-819.00,1294.80
13067,-390.00,-1045.20,1677.00
13089,0.00,-2870.40,0.00
13109,-280.80,-2043.60,499.20
13130,-226.20,-1372.80,-624.00
13150,296.40,0.00,-1497.60
13172,-46.80,-1045.20,-998.40
13199,0.00,655.20,780.00
13219,-85.80,-241.80,873.60
13240,-280.80,249.60,1185.60
13261,179.40,-780.00,-655.20
13282,-156.00,-54.60,1068.60
13303,39.00,-249.60,-280.80
13323,-663.00,-429.00,1638.00
13344,-62.40,-444.60,249.60
13365,-670.80,-124.80,1684.80
13386,-171.60,-210.60,-117.00
13406,-569.40,23.40,2004.60
13427,0.00,-195.00,-202.80
13447,-312.00,265.20,1755.00
13468,-249.60,561.60,421.20
13489,-85.80,491.40,1037.40
13509,15.60,1209.00,0.00
13530,304.20,748.80,-702.00
13550,-897.00,124.80,23.40
13579,-156.00,179.40,351.00
13598,335.40,514.80,179.40
13618,499.20,273.00,-585.00
13638,0.00,-444.60,-764.40
13660,-1076.40,-2901.60,1879.80
13680,-475.80,-3338.40,616.20
13702,-522.60,-195.00,-538.20
13736,-156.00,-1084.20,-101.40
13758,241.80,-1840.80,1279.20
13778,-374.40,-912.60,187.20
13800,-93.60,-639.60,-1388.40
13819,514.80,-1138.80,-1411.80
13841,0.00,-834.60,-351.00
13861,-452.40,-1341.60,1053.00
13917,273.00,-124.80,-436.80
13937,-78.00,-1060.80,1248.00
13958,-70.20,-1092.00,-210.60
13986,0.00,-117.00,-171.60
14006,7.80,-1700.40,-452.40
14027,-179.40,-1060.80,358.80
14048,-288.60,-1996.80,546.00
14069,-249.60,-522.60,858.00
14090,15.60,-803.40,-670.80
14111,-140.40,-1248.00,93.60
14131,-78.00,-304.20,195.00
14152,-62.40,-1209.00,-226.20
14173,-171.60,-834.60,1248.00
14194,46.80,-421.20,-530.40
14215,-132.60,-1029.60,-62.40
14236,-226.20,-1326.00,943.80
14257,85.80,-1123.20,-460.20
14278,-101.40,-499.20,-93.60
14298,-93.60,-1560.00,249.60
14319,-39.00,-1435.20,390.00
14346,-101.40,-358.80,-795.60
14368,-101.40,-1482.00,748.80
14388,-218.40,-1996.80,592.80
14410,31.20,-1177.80,-241.80
14430,0.00,-195.00,452.40
14451,0.00,-1146.60,-374.40
14471,0.00,-787.80,-756.60
14492,-85.80,-390.00,-195.00
14512,7.80,-585.00,-163.80
14534,39.00,-436.80,-577.20
14554,-85.80,-1809.60,-351.00
14576,-140.40,-538.20,7.80
14596,46.80,-936.00,-717.60
14617,-70.20,-1099.80,-54.60
14637,-39.00,-62.40,468.00
14659,-140.40,-717.60,210.60
14679,-62.40,-1232.40,319.80
14707,-78.00,-1521.00,-499.20
14728,-93.60,-1333.80,-249.60
14749,-70.20,-1560.00,-460.20
14770,-54.60,-1326.00,-101.40
14791,0.00,-1248.00,-117.00
14812,-156.00,-1209.00,-187.20
14832,-62.40,-1092.00,-171.60
14853,-54.60,-1263.60,210.60
14874,-39.00,-795.60,23.40
14895,-140.40,-546.00,249.60
14952,0.00,-1037.40,-109.20
14973,-171.60,-998.40,327.60
14994,-85.80,-1131.00,-273.00
15015,-117.00,-1068.60,0.00
15035,-124.80,-990.60,374.40
15056,-70.20,-670.80,163.80
15077,-62.40,-850.20,0.00
15105,-39.00,-967.20,0.00
15124,-93.60,-912.60,54.60
15146,-93.60,-928.20,187.20
15166,-70.20,-1029.60,54.60
15188,0.00,-881.40,-101.40
15207,-117.00,-826.80,15.60
15229,-70.20,-998.40,195.00
15249,-62.40,-865.80,0.00
15271,-85.80,-998.40,93.60
15291,-39.00,-920.40,85.80
15312,-78.00,-998.40,117.00
15332,-70.20,-998.40,31.20
15354,-124.80,-1037.40,124.80
15374,-62.40,-928.20,101.40
15396,-109.20,-1037.40,0.00
15416,0.00,-826.80,0.00
15437,-46.80,-1029.60,70.20
15457,-85.80,-873.60,23.40
15485,-93.60,-990.60,23.40
15506,-70.20,-842.40,0.00
15526,-78.00,-951.60,31.20
15547,0.00,-1021.80,31.20
15568,-39.00,-982.80,93.60
15589,-46.80,-990.60,0.00
15609,-93.60,-951.60,23.40
15630,-39.00,-881.40,-101.40
15651,-93.60,-1037.40,124.80
15672,-70.20,-936.00,62.40
15692,-78.00,-959.40,124.80
15713,-46.80,-982.80,117.00
15734,-39.00,-912.60,-39.00
15755,-54.60,-967.20,54.60
15776,-39.00,-936.00,54.60
15796,0.00,-982.80,23.40
15817,-46.80,-943.80,39.00
15838,0.00,-967.20,23.40
15858,-62.40,-959.40,31.20
15886,-62.40,-920.40,46.80
15906,-39.00,-998.40,54.60
15928,-70.20,-982.80,31.20
15947,-46.80,-912.60,0.00
16003,-39.00,-951.60,46.80
16023,0.00,-943.80,23.40
16045,-54.60,-920.40,54.60
16064,-46.80,-998.40,62.40
16086,-62.40,-990.60,23.40
16106,-39.00,-990.60,31.20
16127,-54.60,-975.00,46.80
16147,0.00,-936.00,62.40
16168,-39.00,-967.20,39.00
16188,-46.80,-975.00,23.40
16210,0.00,-982.80,31.20
16229,-62.40,-975.00,7.80
16250,0.00,-951.60,15.60
16270,-54.60,-936.00,0.00
16297,-39.00,-951.60,85.80
16317,0.00,-959.40,78.00
16339,-39.00,-975.00,39.00
16359,-46.80,-967.20,78.00
16379,-39.00,-951.60,62.40
16399,0.00,-975.00,0.00
16434,273.00,-990.60,-70.20
16455,171.60,-780.00,31.20
16476,0.00,-1099.80,187.20
16497,522.60,-951.60,-85.80
16517,655.20,-990.60,413.40
16538,429.00,-561.60,15.60
16559,522.60,-1084.20,54.60
16580,257.40,-998.40,54.60
16600,366.60,-873.60,93.60
16621,335.40,-1123.20,179.40
16642,452.40,-850.20,-148.20
16663,491.40,-959.40,-491.40
16690,296.40,-1099.80,-351.00
16712,273.00,-93.60,288.60
16732,0.00,-1552.20,-78.00
16753,31.20,-2363.40,249.60
16773,436.80,-2441.40,-249.60
16795,273.00,-273.00,-101.40
16815,577.20,-304.20,-998.40
16837,553.80,-1497.60,-912.60
16857,444.60,397.80,-1099.80
16879,-132.60,-1716.00,1053.00
16899,-31.20,-2995.20,475.80
16920,-46.80,-1653.60,-312.00
16940,117.00,444.60,-538.20
16962,-171.60,-1333.80,187.20
16982,-483.60,-982.80,928.20
17004,0.00,-483.60,218.40
17060,-288.60,-873.60,405.60
17082,-358.80,-889.20,382.20
17109,-249.60,-1848.60,218.40
17130,-202.80,-1107.60,148.20
17151,-475.80,-1731.60,-475.80
17172,-514.80,-1248.00,702.00
17193,-382.20,-1216.80,-312.00
17213,-670.80,-85.80,280.80
17234,117.00,-639.60,-803.40
17255,-265.20,-795.60,-663.00
17276,-249.60,-772.20,-608.40
17297,-436.80,-1232.40,15.60
17318,-608.40,-889.20,226.20
17338,-390.00,-1060.80,132.60
17359,-382.20,-975.00,62.40
17380,-351.00,-959.40,93.60
17401,-390.00,-928.20,0.00
17421,-499.20,-943.80,7.80
17442,-507.00,-998.40,39.00
17469,46.80,-1060.80,124.80
17491,429.00,-951.60,171.60
17511,-156.00,-998.40,39.00
17533,85.80,-967.20,249.60
17552,226.20,-897.00,-117.00
17574,179.40,-436.80,171.60
17594,-936.00,-1185.60,468.00
17616,686.40,-998.40,78.00
17636,2909.40,3400.80,-3018.60
17658,-881.40,-936.00,280.80
17678,-655.20,-1825.20,585.00
17700,195.00,-1248.00,998.40
17720,179.40,-1037.40,374.40
17742,-101.40,-1029.60,600.60
17762,-109.20,-819.00,62.40
17783,148.20,-998.40,132.60
17803,304.20,-1006.20,117.00
17831,0.00,-865.80,85.80
17852,0.00,-943.80,124.80
17872,0.00,-959.40,124.80
17893,7.80,-982.80,163.80
17914,23.40,-1006.20,117.00
17935,15.60,-959.40,39.00
17955,46.80,-998.40,62.40
17976,15.60,-967.20,156.00
17997,0.00,-959.40,117.00
18018,23.40,-990.60,62.40
18038,23.40,-990.60,31.20
