Time (ms),X (mm^s-2),Y (mm^s-2),Z (mm^s-2)
2034,46.80,998.40,62.40
2061,31.20,1029.60,70.20
2079,0.00,1037.40,23.40
2096,23.40,1014.00,31.20
2122,0.00,1021.80,39.00
2140,0.00,1021.80,23.40
2157,7.80,1037.40,109.20
2175,23.40,1006.20,31.20
2193,7.80,998.40,39.00
2210,7.80,1045.20,54.60
2228,0.00,1014.00,39.00
2245,39.00,1029.60,78.00
2269,0.00,1037.40,62.40
2286,15.60,998.40,31.20
2304,7.80,1037.40,23.40
2322,23.40,1014.00,70.20
2339,31.20,1029.60,39.00
2357,39.00,998.40,46.80
2375,7.80,1037.40,46.80
2392,15.60,1014.00,39.00
2410,23.40,1006.20,39.00
2428,15.60,998.40,23.40
2445,0.00,1021.80,23.40
2463,0.00,1006.20,46.80
2480,15.60,1006.20,46.80
2498,15.60,998.40,39.00
2515,7.80,1045.20,39.00
2533,0.00,1021.80,31.20
2550,15.60,1014.00,85.80
2568,23.40,1014.00,23.40
2598,46.80,1006.20,62.40
2615,54.60,1014.00,39.00
2639,23.40,998.40,31.20
2656,0.00,1006.20,23.40
2674,31.20,1014.00,46.80
2691,23.40,1045.20,46.80
2709,7.80,1029.60,39.00
2727,23.40,1037.40,39.00
2744,23.40,1029.60,70.20
2777,0.00,920.40,-62.40
2795,-46.80,1053.00,23.40
2812,15.60,1084.20,117.00
2830,15.60,998.40,124.80
2848,0.00,967.20,15.60
2865,0.00,850.20,54.60
2883,0.00,1092.00,179.40
2900,163.80,1263.60,179.40
2918,460.20,1248.00,171.60
2936,234.00,1349.40,15.60
2953,-616.20,1638.00,-163.80
2971,-234.00,1497.60,-249.60
2989,452.40,1248.00,210.60
3013,-343.20,1060.80,-31.20
3030,491.40,780.00,156.00
3048,-577.20,998.40,54.60
3075,327.60,1115.40,210.60
3093,241.80,1466.40,46.80
3110,-163.80,858.00,0.00
3128,-62.40,998.40,124.80
3145,-249.60,1248.00,54.60
3163,-70.20,1177.80,-109.20
3181,0.00,1021.80,0.00
3198,78.00,1154.40,93.60
3216,39.00,897.00,31.20
3233,39.00,1014.00,54.60
3251,-39.00,1006.20,46.80
3277,109.20,1123.20,78.00
3295,46.80,1021.80,54.60
3313,31.20,998.40,62.40
3330,0.00,1021.80,39.00
3348,0.00,998.40,15.60
3371,23.40,998.40,85.80
3389,54.60,1029.60,85.80
3407,23.40,1014.00,62.40
3424,0.00,1014.00,31.20
3442,0.00,1021.80,39.00
3459,23.40,998.40,46.80
3477,39.00,1014.00,54.60
3494,7.80,1037.40,54.60
3524,23.40,1014.00,54.60
3541,15.60,1076.40,78.00
3559,31.20,1037.40,78.00
3577,78.00,982.80,23.40
3594,101.40,1123.20,0.00
3612,0.00,998.40,23.40
3629,179.40,920.40,-382.20
3647,-140.40,975.00,124.80
3664,366.60,780.00,452.40
3682,-647.40,1388.40,54.60
3715,-639.60,1404.00,-101.40
3733,-569.40,1474.20,0.00
3756,-195.00,624.00,0.00
3773,748.80,1014.00,257.40
3791,-436.80,1232.40,54.60
3809,-351.00,1154.40,-374.40
3826,85.80,975.00,7.80
3844,15.60,1123.20,0.00
3861,0.00,998.40,23.40
3879,46.80,1014.00,0.00
3896,109.20,998.40,109.20
3914,39.00,951.60,0.00
3931,7.80,1006.20,93.60
3949,15.60,1060.80,70.20
3966,62.40,1029.60,0.00
3984,15.60,998.40,39.00
4001,7.80,1053.00,54.60
4019,31.20,1006.20,62.40
4037,31.20,998.40,15.60
4054,0.00,1014.00,46.80
4072,31.20,1006.20,62.40
4099,15.60,1045.20,85.80
4114,7.80,1006.20,93.60
4131,23.40,1029.60,31.20
4149,0.00,1006.20,62.40
4166,46.80,998.40,62.40
4184,23.40,1029.60,85.80
4202,23.40,1014.00,70.20
4219,15.60,998.40,78.00
4237,54.60,998.40,39.00
4254,-39.00,998.40,62.40
4272,23.40,967.20,109.20
4290,0.00,1084.20,70.20
4307,0.00,1006.20,78.00
4324,-109.20,1255.80,-171.60
4342,-296.40,1497.60,7.80
4360,-249.60,1302.60,109.20
4377,702.00,436.80,124.80
4395,-280.80,803.40,70.20
4413,124.80,1076.40,85.80
4451,218.40,1185.60,0.00
4474,101.40,998.40,210.60
4491,0.00,959.40,0.00
4509,54.60,1060.80,132.60
4526,31.20,967.20,46.80
4544,23.40,998.40,62.40
4561,54.60,1014.00,85.80
4579,31.20,1014.00,31.20
4596,39.00,1021.80,46.80
4614,31.20,1029.60,46.80
4646,15.60,998.40,46.80
4664,0.00,1045.20,39.00
4681,46.80,1006.20,62.40
4699,0.00,998.40,85.80
4716,23.40,998.40,70.20
4734,46.80,1021.80,39.00
4751,39.00,998.40,46.80
4769,23.40,1029.60,7.80
4786,0.00,1029.60,54.60
4804,23.40,1014.00,54.60
4821,31.20,1029.60,46.80
4845,54.60,998.40,0.00
4862,0.00,1045.20,23.40
4880,23.40,998.40,70.20
4897,31.20,1029.60,62.40
4915,7.80,1045.20,85.80
4933,15.60,1014.00,78.00
4950,0.00,1099.80,0.00
4967,70.20,1014.00,39.00
4985,421.20,1193.40,351.00
5002,117.00,881.40,124.80
5020,343.20,1427.40,0.00
5037,429.00,358.80,358.80
5055,-257.40,538.20,0.00
5073,241.80,436.80,156.00
5090,-140.40,998.40,249.60
5117,54.60,1193.40,249.60
5135,210.60,1053.00,179.40
5152,39.00,1060.80,54.60
5170,171.60,936.00,39.00
5188,15.60,998.40,46.80
5211,0.00,1076.40,31.20
5229,54.60,1021.80,109.20
5246,15.60,998.40,46.80
5264,31.20,1045.20,62.40
5281,7862.40,8572.20,-1996.80
5299,3299.40,-733.20,124.80
5317,1021.80,2503.80,-1193.40
5334,709.80,-124.80,-312.00
5364,600.60,1560.00,-46.80
5381,842.40,374.40,1318.20
5399,2152.80,-951.60,0.00
5417,1747.20,-140.40,-132.60
5434,1544.40,546.00,-1825.20
5452,1435.20,772.20,374.40
5470,1419.60,226.20,-982.80
5487,1037.40,1388.40,1271.40
5505,429.00,-889.20,-522.60
5523,2207.40,1466.40,-405.60
5546,1747.20,-1528.80,-460.20
5579,1404.00,2995.20,1918.80
5597,686.40,803.40,1521.00
5624,2145.00,530.40,-1138.80
5641,1458.60,483.60,-2948.40
5659,1349.40,-1326.00,-2113.80
5677,1365.00,249.60,499.20
5694,803.40,-304.20,-546.00
5712,998.40,2558.40,-733.20
5730,-54.60,3494.40,-1918.80
5748,1279.20,1661.40,-1536.60
5765,1801.80,5577.00,-678.60
5783,2862.60,4368.00,-1567.80
5801,-312.00,-975.00,1794.00
5818,-2340.00,-4243.20,3322.80
5836,210.60,499.20,2028.00
5854,-1669.20,-4492.80,-1341.60
5877,-2129.40,694.20,-2761.20
5895,-2090.40,23.40,499.20
5913,444.60,-2269.80,2909.40
5930,1747.20,-1996.80,-70.20
5948,2129.40,3081.00,-1755.00
5966,1786.20,-1068.60,-101.40
5983,1856.40,2402.40,-4266.60
6001,764.40,-3595.80,2714.40
6019,-1825.20,5491.20,-3307.20
6037,436.80,-304.20,-2098.20
6054,709.80,-444.60,-865.80
6072,4851.60,4719.00,483.60
6090,2106.00,-5912.40,-1279.20
6107,46.80,4453.80,538.20
6134,1560.00,1747.20,-2246.40
6152,187.20,-319.80,2948.40
6170,-3993.60,2620.80,0.00
6193,-3174.60,-3673.80,499.20
6211,-2698.80,3549.00,-1443.00
6229,1528.80,-585.00,-1497.60
6246,-1318.20,873.60,-795.60
6264,1021.80,2332.20,-1380.60
6294,241.80,2363.40,-163.80
6311,-842.40,1575.60,998.40
6329,195.00,23.40,2129.40
6347,2722.20,-631.80,-1567.80
6364,-748.80,1209.00,-709.80
6382,1497.60,1809.60,-1661.40
6400,2581.80,249.60,304.20
6417,-2792.40,0.00,1341.60
6435,-468.00,2995.20,-936.00
6453,343.20,2043.60,-1084.20
6470,-351.00,1029.60,312.00
6488,-912.60,-3182.40,2574.00
6527,-811.20,1248.00,-1856.40
6545,1848.60,-2277.60,-475.80
6562,-881.40,3993.60,-2379.00
6580,-702.00,-553.80,-62.40
6598,928.20,1185.60,-382.20
6616,-2308.80,4313.40,-351.00
6633,-936.00,2371.20,31.20
6651,-280.80,803.40,1248.00
6669,-881.40,2457.00,0.00
6686,-1006.20,1996.80,686.40
6704,15.60,1957.80,-600.60
6721,-405.60,2082.60,709.80
6739,-1357.20,647.40,2059.20
6757,780.00,-312.00,-624.00
6783,-195.00,982.80,-1926.60
6801,-2043.60,-109.20,1692.60
6818,70.20,5701.80,1911.00
6842,-2285.40,-3525.60,491.40
6860,-4531.80,2940.60,-943.80
6878,-3494.40,-1380.60,1458.60
6895,-1684.80,3151.20,1029.60
6913,-904.80,0.00,-1263.60
6931,-959.40,5990.40,998.40
6948,-1513.20,-187.20,-1248.00
6966,928.20,3049.80,-1396.20
6984,374.40,2301.00,-624.00
7002,-897.00,-4750.20,1224.60
7019,0.00,2106.00,-725.40
7037,1443.00,-2433.60,2769.00
7054,-546.00,39.00,-4719.00
7072,-4266.60,132.60,-444.60
7090,-12503.40,-1809.60,397.80
7107,-4867.20,2496.00,-624.00
7125,-5452.20,2480.40,-280.80
7158,-1762.80,-1996.80,421.20
7176,-1669.20,-1341.60,280.80
7193,-1996.80,2254.20,499.20
7223,-1622.40,1365.00,312.00
7241,-1669.20,1170.00,-195.00
7259,-1864.20,1739.40,-694.20
7276,-1575.60,1950.00,171.60
7294,-1599.00,1263.60,-507.00
7312,-1380.60,1216.80,-109.20
7329,-1193.40,1287.00,-70.20
7347,-592.80,1060.80,-187.20
7365,-78.00,1060.80,7.80
7382,-54.60,1037.40,-195.00
7400,616.20,2644.20,3494.40
7417,343.20,1068.60,-187.20
7435,249.60,998.40,31.20
7467,78.00,1006.20,54.60
7485,0.00,1076.40,0.00
7508,7.80,1021.80,78.00
7526,54.60,1076.40,78.00
7543,46.80,1014.00,85.80
7561,78.00,1045.20,7.80
7578,54.60,1029.60,0.00
7596,54.60,1092.00,7.80
7613,46.80,1006.20,31.20
7631,39.00,998.40,15.60
7648,39.00,1045.20,54.60
7666,15.60,1021.80,70.20
7683,23.40,1021.80,54.60
7701,46.80,1045.20,54.60
7718,31.20,998.40,46.80
7736,54.60,1014.00,85.80
7754,23.40,998.40,70.20
7771,15.60,998.40,23.40
7789,54.60,998.40,39.00
7806,54.60,998.40,85.80
7824,31.20,998.40,78.00
7841,54.60,998.40,93.60
7865,54.60,998.40,70.20
7882,54.60,998.40,46.80
7900,15.60,1045.20,23.40
7917,31.20,998.40,62.40
7943,46.80,1021.80,62.40
7961,39.00,1021.80,39.00
7978,31.20,1006.20,39.00
7996,46.80,998.40,31.20
8013,46.80,1021.80,7.80
8031,46.80,998.40,31.20
8048,39.00,998.40,70.20
8066,54.60,998.40,70.20
8083,46.80,1014.00,46.80
8101,15.60,1006.20,54.60
8118,62.40,998.40,62.40
8148,23.40,1029.60,78.00
8175,46.80,1014.00,62.40
8192,15.60,1021.80,46.80
8210,23.40,1006.20,62.40
8227,15.60,998.40,78.00
8251,31.20,998.40,46.80
8268,23.40,1021.80,39.00
8286,23.40,1021.80,39.00
8304,54.60,998.40,85.80
8321,23.40,998.40,31.20
8339,15.60,1045.20,54.60
8356,23.40,1045.20,70.20
8374,85.80,998.40,78.00
8406,46.80,998.40,46.80
8424,39.00,1029.60,54.60
8441,78.00,1021.80,78.00
8459,46.80,1006.20,46.80
8476,31.20,1021.80,15.60
8494,15.60,1021.80,54.60
8512,23.40,1021.80,54.60
8529,23.40,1021.80,46.80
8547,15.60,1006.20,31.20
8564,39.00,1021.80,62.40
8582,46.80,998.40,31.20
8600,23.40,1006.20,85.80
8623,54.60,1014.00,70.20
8641,31.20,1006.20,31.20
8658,23.40,1029.60,62.40
8676,23.40,1045.20,85.80
8693,39.00,1006.20,46.80
8711,39.00,1045.20,54.60
8729,23.40,1014.00,31.20
8746,31.20,1006.20,39.00
8764,54.60,1029.60,78.00
8781,39.00,1021.80,54.60
8799,31.20,1006.20,39.00
8817,54.60,1045.20,70.20
8834,15.60,1021.80,39.00
8852,0.00,998.40,101.40
8869,39.00,1006.20,54.60
8887,31.20,1014.00,54.60
8904,46.80,1014.00,70.20
8922,54.60,1014.00,62.40
8939,15.60,1021.80,46.80
8957,54.60,1021.80,62.40
8981,39.00,1029.60,54.60
8998,62.40,998.40,62.40
9016,31.20,998.40,46.80
9033,31.20,1006.20,23.40
9063,54.60,1006.20,85.80
9080,39.00,1014.00,39.00
9107,70.20,998.40,31.20
9124,23.40,1029.60,70.20
9142,54.60,1006.20,93.60
9159,54.60,1029.60,70.20
9186,54.60,1053.00,23.40
9204,46.80,998.40,39.00
9221,54.60,1045.20,78.00
9239,23.40,1029.60,54.60
9257,46.80,998.40,15.60
9274,54.60,998.40,46.80
9292,23.40,1029.60,54.60
9309,31.20,1006.20,7.80
9355,46.80,1037.40,62.40
9373,46.80,1029.60,70.20
9397,31.20,1014.00,54.60
9414,23.40,1037.40,85.80
9432,31.20,1014.00,39.00
9449,0.00,1029.60,54.60
9466,54.60,1014.00,62.40
9484,78.00,1021.80,93.60
9501,54.60,998.40,70.20
9519,39.00,1014.00,54.60
9537,39.00,998.40,62.40
9554,46.80,998.40,31.20
9572,62.40,1006.20,15.60
9589,39.00,998.40,46.80
9607,23.40,1029.60,54.60
9624,23.40,1021.80,78.00
9642,39.00,1029.60,46.80
9659,54.60,1014.00,54.60
9677,39.00,1021.80,23.40
9695,23.40,1021.80,23.40
9712,54.60,1045.20,54.60
9730,46.80,1006.20,31.20
9753,78.00,998.40,54.60
9771,31.20,998.40,39.00
9788,54.60,1014.00,70.20
9806,78.00,1029.60,70.20
9823,31.20,1006.20,0.00
9841,23.40,1053.00,31.20
9858,23.40,1021.80,46.80
9876,15.60,1053.00,39.00
9893,54.60,998.40,70.20
9911,54.60,1029.60,46.80
9928,31.20,1006.20,23.40
9946,54.60,1014.00,70.20
9963,54.60,998.40,46.80
9981,31.20,1021.80,31.20
10010,39.00,1014.00,85.80
10028,54.60,1029.60,85.80
10045,7.80,1037.40,70.20
10063,46.80,1014.00,78.00
10080,54.60,998.40,78.00
10104,54.60,1006.20,39.00
10121,62.40,998.40,62.40
10139,46.80,1006.20,23.40
10156,7.80,1029.60,54.60
10174,23.40,1006.20,62.40
10191,23.40,1014.00,54.60
10218,54.60,1029.60,85.80
10236,70.20,998.40,62.40
10253,54.60,998.40,70.20
10294,46.80,998.40,31.20
10312,54.60,1014.00,46.80
10329,23.40,1045.20,70.20
10347,23.40,1045.20,54.60
10364,54.60,1021.80,70.20
10382,31.20,1021.80,39.00
10399,31.20,1021.80,39.00
10417,54.60,998.40,70.20
10434,54.60,1029.60,54.60
10452,46.80,1021.80,39.00
10469,62.40,998.40,70.20
10493,46.80,998.40,62.40
10510,39.00,1029.60,78.00
10528,54.60,1014.00,54.60
10546,15.60,1021.80,39.00
10563,39.00,1029.60,54.60
10581,31.20,1021.80,39.00
10598,23.40,1029.60,54.60
10616,31.20,1006.20,39.00
10633,15.60,1006.20,46.80
10651,31.20,998.40,31.20
10668,54.60,1029.60,62.40
10686,46.80,1006.20,39.00
10703,78.00,998.40,62.40
10721,54.60,1014.00,85.80
10739,54.60,1014.00,62.40
10756,15.60,1045.20,46.80
10774,39.00,1029.60,85.80
10791,15.60,1021.80,23.40
10809,54.60,1029.60,78.00
10832,23.40,1014.00,54.60
10850,54.60,1014.00,54.60
10867,46.80,998.40,39.00
10885,62.40,1006.20,46.80
10902,46.80,998.40,62.40
10932,62.40,1076.40,15.60
10949,31.20,998.40,54.60
10967,31.20,1006.20,23.40
10984,23.40,1045.20,62.40
11002,23.40,998.40,54.60
11019,54.60,998.40,85.80
11037,46.80,1021.80,39.00
11054,23.40,1029.60,85.80
11072,31.20,1021.80,31.20
11089,54.60,998.40,85.80
11107,31.20,998.40,62.40
11124,54.60,1021.80,54.60
11142,54.60,1014.00,62.40
11160,23.40,1021.80,54.60
11183,54.60,998.40,62.40
11215,23.40,1021.80,23.40
11242,70.20,1006.20,78.00
11260,54.60,1014.00,54.60
11277,15.60,1006.20,15.60
11295,23.40,1045.20,54.60
11312,39.00,998.40,62.40
11330,54.60,998.40,78.00
11347,78.00,1014.00,0.00
11365,54.60,998.40,31.20
11382,39.00,1029.60,46.80
11400,46.80,1014.00,78.00
11417,23.40,1021.80,54.60
11443,46.80,998.40,70.20
11461,54.60,1021.80,70.20
11479,46.80,998.40,31.20
11496,39.00,998.40,54.60
11514,46.80,1037.40,62.40
11531,31.20,1053.00,23.40
11554,70.20,998.40,46.80
11571,62.40,998.40,54.60
11589,31.20,998.40,15.60
11606,23.40,1029.60,85.80
11624,23.40,1029.60,70.20
11642,23.40,1021.80,23.40
11659,15.60,1029.60,62.40
11677,15.60,1037.40,46.80
11695,46.80,1021.80,23.40
11712,39.00,1029.60,23.40
11730,54.60,982.80,62.40
11748,46.80,1014.00,62.40
11765,31.20,1006.20,23.40
11783,62.40,998.40,78.00
11800,39.00,1037.40,23.40
11818,54.60,998.40,70.20
11836,78.00,998.40,46.80
11865,62.40,1021.80,39.00
11883,101.40,998.40,62.40
11906,0.00,1006.20,39.00
11924,54.60,998.40,62.40
11941,46.80,998.40,62.40
11959,46.80,1014.00,54.60
11976,31.20,1014.00,39.00
11994,54.60,998.40,54.60
12012,46.80,1060.80,15.60
12029,70.20,998.40,46.80
12047,7.80,1006.20,85.80
12064,78.00,982.80,62.40
12082,54.60,1006.20,78.00
12100,85.80,998.40,15.60
12117,31.20,998.40,23.40
12150,54.60,1029.60,78.00
12167,85.80,998.40,62.40
12185,31.20,1021.80,23.40
12203,54.60,998.40,62.40
12220,0.00,998.40,39.00
12238,46.80,998.40,85.80
12255,54.60,1037.40,46.80
12288,54.60,998.40,46.80
12306,62.40,998.40,39.00
12324,54.60,1021.80,78.00
12341,23.40,1045.20,54.60
12359,46.80,1006.20,31.20
12376,23.40,1014.00,54.60
12394,23.40,1006.20,54.60
12412,54.60,1021.80,62.40
12429,54.60,998.40,62.40
12447,31.20,1021.80,23.40
12465,46.80,1006.20,46.80
12482,15.60,1037.40,23.40
12500,54.60,1029.60,62.40
12518,23.40,1006.20,78.00
12535,54.60,1029.60,54.60
12553,46.80,998.40,62.40
12571,23.40,1014.00,46.80
12597,31.20,1006.20,39.00
12614,39.00,1014.00,46.80
12638,54.60,1029.60,70.20
12656,15.60,998.40,39.00
12673,62.40,1006.20,39.00
12691,31.20,998.40,78.00
12708,39.00,998.40,31.20
12726,23.40,1029.60,85.80
12744,39.00,1021.80,23.40
12761,31.20,998.40,31.20
12791,62.40,998.40,62.40
12808,31.20,998.40,70.20
12826,46.80,1006.20,70.20
12844,7.80,1029.60,54.60
12861,62.40,998.40,31.20
12879,70.20,1014.00,78.00
12897,31.20,998.40,46.80
12914,31.20,1006.20,46.80
12932,54.60,998.40,31.20
12949,0.00,1037.40,54.60
12967,23.40,1029.60,54.60
12990,23.40,1021.80,39.00
13008,54.60,959.40,0.00
13025,7.80,1037.40,62.40
13043,23.40,1029.60,54.60
13061,46.80,998.40,31.20
13093,54.60,998.40,85.80
13111,54.60,998.40,54.60
13128,54.60,998.40,46.80
13146,54.60,1029.60,62.40
13164,54.60,998.40,62.40
13181,54.60,1021.80,70.20
13199,31.20,1029.60,78.00
13216,31.20,1014.00,46.80
13234,54.60,1029.60,54.60
13252,46.80,1006.20,39.00
13269,54.60,990.60,70.20
13296,31.20,998.40,39.00
13314,54.60,1029.60,54.60
13331,15.60,1006.20,15.60
13349,85.80,1014.00,70.20
13372,54.60,982.80,46.80
13390,39.00,1006.20,70.20
13407,39.00,1021.80,54.60
13425,39.00,1021.80,54.60
13443,23.40,1006.20,85.80
13460,39.00,1037.40,54.60
13478,31.20,1076.40,23.40
13495,54.60,1029.60,54.60
13513,23.40,1037.40,78.00
13531,54.60,998.40,70.20
13548,23.40,1021.80,54.60
13566,46.80,998.40,31.20
13583,23.40,1029.60,85.80
13601,46.80,1021.80,31.20
13618,39.00,1029.60,54.60
13636,70.20,998.40,85.80
13654,54.60,1029.60,70.20
13671,31.20,1021.80,78.00
13689,54.60,982.80,70.20
13724,85.80,998.40,78.00
13742,46.80,1006.20,23.40
13768,62.40,998.40,46.80
13785,31.20,1053.00,23.40
13803,54.60,998.40,85.80
13821,46.80,1037.40,62.40
13838,62.40,1006.20,62.40
13856,31.20,1014.00,62.40
13873,54.60,1014.00,78.00
13891,54.60,1006.20,117.00
13909,54.60,998.40,62.40
13926,7.80,1021.80,54.60
13944,54.60,1029.60,62.40
13961,39.00,1021.80,54.60
13979,39.00,1006.20,31.20
13996,46.80,998.40,39.00
14029,54.60,1029.60,93.60
14047,23.40,1029.60,54.60
14064,54.60,998.40,54.60
14088,31.20,1014.00,23.40
14105,54.60,1014.00,54.60
14123,46.80,1006.20,15.60
14140,46.80,998.40,31.20
14158,39.00,998.40,39.00
14176,23.40,1014.00,39.00
14193,54.60,1029.60,85.80
14211,54.60,1029.60,70.20
14228,46.80,998.40,62.40
14246,23.40,1021.80,54.60
14263,54.60,998.40,62.40
14281,78.00,998.40,70.20
14308,54.60,998.40,39.00
14325,31.20,1021.80,46.80
14343,78.00,998.40,46.80
14361,54.60,998.40,70.20
14378,15.60,998.40,31.20
14396,78.00,998.40,46.80
14413,46.80,998.40,62.40
14437,31.20,1006.20,93.60
14454,54.60,1076.40,31.20
14472,54.60,1014.00,62.40
14489,54.60,1014.00,62.40
14507,39.00,1021.80,39.00
14524,46.80,1006.20,78.00
14542,46.80,1006.20,46.80
14560,54.60,1021.80,78.00
14577,54.60,1029.60,85.80
14595,46.80,1006.20,46.80
14613,46.80,1014.00,31.20
14642,39.00,1021.80,62.40
14659,31.20,1006.20,39.00
14677,54.60,1014.00,46.80
14695,46.80,998.40,23.40
14712,46.80,1021.80,54.60
14730,31.20,998.40,62.40
14747,15.60,1021.80,31.20
14765,70.20,998.40,46.80
14789,54.60,1021.80,62.40
14806,62.40,998.40,62.40
14824,23.40,1021.80,54.60
14841,31.20,1006.20,31.20
14859,54.60,1006.20,54.60
14877,62.40,1006.20,15.60
14894,0.00,998.40,93.60
14920,-70.20,1006.20,31.20
14938,23.40,1029.60,-101.40
14971,101.40,1029.60,124.80
14989,0.00,1037.40,124.80
15006,-109.20,998.40,39.00
15024,-54.60,1076.40,-54.60
15041,-101.40,1014.00,85.80
15059,-288.60,1458.60,39.00
15077,109.20,78.00,1396.20
15094,109.20,569.40,374.40
15112,0.00,920.40,-288.60
15129,-39.00,1029.60,-132.60
15153,0.00,1193.40,31.20
15170,0.00,1123.20,0.00
15188,7.80,1138.80,31.20
15205,0.00,897.00,0.00
15222,-62.40,1068.60,0.00
15240,0.00,967.20,101.40
15257,54.60,1029.60,148.20
15275,70.20,1060.80,0.00
15292,62.40,998.40,0.00
15319,124.80,1014.00,70.20
15337,117.00,998.40,46.80
15354,171.60,1014.00,78.00
15372,132.60,936.00,140.40
15390,140.40,936.00,85.80
15407,109.20,1053.00,39.00
15425,85.80,1021.80,156.00
15443,117.00,1037.40,117.00
15460,93.60,998.40,23.40
15478,140.40,998.40,62.40
15502,148.20,1029.60,31.20
15519,132.60,998.40,93.60
15537,132.60,1053.00,62.40
15567,148.20,1021.80,109.20
15584,78.00,1021.80,70.20
15602,85.80,1053.00,85.80
15620,148.20,998.40,187.20
15637,117.00,1084.20,101.40
15655,85.80,998.40,-39.00
15672,117.00,1084.20,163.80
15690,93.60,1045.20,101.40
15708,85.80,998.40,101.40
15725,93.60,1014.00,31.20
15743,85.80,1029.60,54.60
15761,93.60,998.40,39.00
15778,101.40,1006.20,93.60
15796,93.60,998.40,101.40
15813,101.40,998.40,78.00
15831,109.20,998.40,70.20
15855,0.00,959.40,179.40
15872,-327.60,663.00,-312.00
15905,-319.80,1060.80,234.00
15923,-117.00,1138.80,78.00
15941,-62.40,998.40,-85.80
15958,62.40,1162.20,296.40
15976,15.60,1123.20,62.40
15994,46.80,889.20,78.00
16011,0.00,1037.40,148.20
16029,31.20,1427.40,663.00
16046,296.40,1216.80,187.20
16064,70.20,1060.80,140.40
16091,234.00,936.00,-117.00
16108,639.60,897.00,0.00
16126,452.40,998.40,31.20
16143,0.00,1123.20,218.40
16161,-366.60,819.00,-132.60
16179,140.40,1068.60,7.80
16202,460.20,1177.80,195.00
16220,249.60,998.40,179.40
16238,171.60,998.40,109.20
16255,-210.60,850.20,-249.60
16273,-702.00,2496.00,-1248.00
