Time (ms),X (mm^s-2),Y (mm^s-2),Z (mm^s-2)
1451,0.00,1029.60,132.60
1473,23.40,998.40,140.40
1493,15.60,998.40,148.20
1515,-39.00,1006.20,132.60
1537,0.00,1006.20,117.00
1559,7.80,998.40,124.80
1579,0.00,1029.60,140.40
1602,15.60,1021.80,132.60
1622,23.40,1006.20,124.80
1644,0.00,1006.20,101.40
1664,0.00,1037.40,148.20
1686,0.00,1029.60,124.80
1706,0.00,1006.20,93.60
1728,0.00,998.40,124.80
1756,0.00,1014.00,117.00
1776,0.00,998.40,93.60
1798,0.00,998.40,62.40
1819,23.40,998.40,117.00
1840,0.00,998.40,93.60
1861,23.40,1021.80,148.20
1882,0.00,1029.60,117.00
1903,0.00,998.40,124.80
1925,0.00,998.40,101.40
1946,0.00,998.40,124.80
1967,0.00,998.40,117.00
1988,7.80,998.40,117.00
2009,0.00,982.80,117.00
2030,0.00,998.40,124.80
2051,-54.60,1021.80,117.00
2072,0.00,1045.20,85.80
2093,0.00,998.40,117.00
2114,0.00,1014.00,117.00
2136,7.80,1006.20,140.40
2157,0.00,998.40,101.40
2185,-54.60,1006.20,101.40
2205,0.00,1014.00,124.80
2227,-39.00,1029.60,117.00
2247,0.00,998.40,124.80
2270,0.00,1006.20,85.80
2289,0.00,1006.20,101.40
2312,0.00,1029.60,93.60
2332,-23.40,1014.00,132.60
2354,15.60,998.40,124.80
2374,15.60,1006.20,117.00
2396,0.00,998.40,85.80
2416,0.00,998.40,124.80
2438,0.00,1021.80,78.00
2458,0.00,1014.00,85.80
2480,0.00,998.40,109.20
2500,15.60,1014.00,132.60
2523,7.80,998.40,117.00
2543,0.00,1021.80,124.80
2565,0.00,1029.60,117.00
2585,7.80,998.40,117.00
2613,0.00,1006.20,101.40
2633,0.00,998.40,124.80
2658,0.00,998.40,132.60
2678,-46.80,998.40,101.40
2699,0.00,998.40,109.20
2720,15.60,982.80,140.40
2741,0.00,998.40,117.00
2762,0.00,1006.20,124.80
2783,0.00,1021.80,101.40
2804,0.00,1029.60,117.00
2825,0.00,998.40,124.80
2847,0.00,1006.20,70.20
2868,0.00,1021.80,85.80
2889,0.00,998.40,124.80
2910,0.00,998.40,117.00
2931,0.00,1021.80,148.20
2952,0.00,998.40,132.60
2973,23.40,1037.40,85.80
2994,0.00,998.40,93.60
3016,0.00,998.40,101.40
3043,0.00,1021.80,85.80
3065,7.80,998.40,132.60
3085,0.00,1029.60,148.20
3107,15.60,982.80,132.60
3128,15.60,998.40,124.80
3150,0.00,1014.00,101.40
3170,0.00,1006.20,156.00
3192,-39.00,1021.80,109.20
3212,0.00,998.40,140.40
3234,0.00,1021.80,117.00
3255,0.00,998.40,101.40
3277,0.00,1029.60,140.40
3297,0.00,998.40,124.80
3319,15.60,1006.20,85.80
3339,0.00,1006.20,124.80
3361,0.00,998.40,85.80
3381,0.00,998.40,148.20
3403,0.00,998.40,109.20
3423,46.80,998.40,101.40
3446,7.80,1014.00,85.80
3473,15.60,998.40,117.00
3494,0.00,1014.00,140.40
3516,0.00,998.40,124.80
3537,0.00,1021.80,101.40
3558,0.00,1021.80,109.20
3579,0.00,1006.20,93.60
3600,0.00,998.40,124.80
3621,0.00,1006.20,132.60
3642,0.00,1029.60,171.60
3663,0.00,998.40,78.00
3684,0.00,998.40,101.40
3705,0.00,1029.60,140.40
3726,0.00,1021.80,124.80
3747,0.00,998.40,101.40
3769,0.00,998.40,140.40
3790,0.00,1021.80,117.00
3811,0.00,1021.80,101.40
3832,7.80,998.40,93.60
3853,0.00,1053.00,109.20
3874,0.00,1006.20,101.40
3902,0.00,1029.60,132.60
3922,0.00,998.40,85.80
3944,0.00,1029.60,117.00
3964,0.00,998.40,124.80
3987,0.00,1045.20,117.00
4007,0.00,1029.60,124.80
4029,15.60,998.40,124.80
4049,0.00,998.40,93.60
4071,0.00,998.40,101.40
4091,0.00,998.40,124.80
4113,15.60,998.40,124.80
4133,0.00,1021.80,132.60
4155,0.00,1029.60,148.20
4175,23.40,998.40,117.00
4197,0.00,1021.80,101.40
4233,0.00,998.40,109.20
4259,7.80,998.40,117.00
4279,0.00,1006.20,124.80
4301,0.00,1021.80,140.40
4321,0.00,998.40,93.60
4349,0.00,1006.20,78.00
4371,23.40,967.20,124.80
4392,0.00,998.40,117.00
4413,0.00,1006.20,140.40
4434,7.80,1006.20,140.40
4455,0.00,998.40,171.60
4476,0.00,1029.60,140.40
4498,0.00,1006.20,109.20
4518,0.00,998.40,93.60
4540,0.00,1021.80,117.00
4561,7.80,998.40,124.80
4582,0.00,1006.20,132.60
4603,0.00,998.40,101.40
4624,0.00,998.40,117.00
4645,7.80,998.40,117.00
4667,7.80,1029.60,101.40
4688,0.00,1014.00,124.80
4709,-31.20,1029.60,140.40
4730,0.00,1021.80,101.40
4752,0.00,998.40,124.80
4779,0.00,998.40,156.00
4801,0.00,1014.00,93.60
4821,7.80,990.60,117.00
4843,0.00,1014.00,140.40
4863,0.00,1006.20,124.80
4885,0.00,1006.20,132.60
4905,0.00,998.40,117.00
4927,0.00,1014.00,132.60
4947,0.00,1021.80,132.60
4969,0.00,1006.20,124.80
4989,0.00,998.40,124.80
5011,0.00,1014.00,117.00
5031,15.60,998.40,132.60
5054,0.00,1006.20,109.20
5074,0.00,998.40,124.80
5096,0.00,998.40,70.20
5116,0.00,1006.20,93.60
5138,0.00,998.40,124.80
5158,0.00,1021.80,85.80
5180,0.00,1021.80,62.40
5200,15.60,998.40,124.80
5228,0.00,1014.00,117.00
5249,23.40,982.80,140.40
5270,0.00,1014.00,117.00
5291,0.00,1021.80,101.40
5312,0.00,1014.00,117.00
5332,0.00,998.40,101.40
5355,0.00,1006.20,101.40
5383,0.00,1006.20,117.00
5403,15.60,998.40,140.40
5424,0.00,1014.00,109.20
5446,0.00,998.40,132.60
5467,0.00,998.40,124.80
5488,0.00,1029.60,85.80
5509,0.00,998.40,109.20
5530,0.00,998.40,93.60
5552,7.80,1014.00,132.60
5573,7.80,1037.40,124.80
5594,0.00,998.40,93.60
5615,0.00,1014.00,124.80
5637,0.00,1014.00,101.40
5664,0.00,1014.00,85.80
5686,7.80,1006.20,148.20
5706,0.00,998.40,101.40
5728,23.40,998.40,101.40
5748,0.00,998.40,117.00
5770,0.00,1029.60,117.00
5791,0.00,1053.00,124.80
5813,0.00,1006.20,140.40
5833,15.60,998.40,109.20
5855,0.00,998.40,124.80
5875,0.00,998.40,101.40
5897,31.20,998.40,140.40
5918,0.00,1006.20,85.80
5940,15.60,998.40,124.80
5960,7.80,1014.00,124.80
5982,15.60,998.40,156.00
6003,0.00,998.40,117.00
6025,0.00,998.40,101.40
6045,7.80,1021.80,132.60
6067,0.00,1029.60,148.20
6095,7.80,1021.80,132.60
6116,23.40,1021.80,179.40
6137,0.00,1014.00,140.40
6158,0.00,1014.00,148.20
6180,0.00,1021.80,124.80
6201,0.00,998.40,109.20
6222,0.00,998.40,171.60
6243,0.00,998.40,179.40
6264,0.00,998.40,132.60
6285,-39.00,1029.60,109.20
6306,0.00,1014.00,93.60
6327,0.00,1021.80,109.20
6349,15.60,998.40,117.00
6370,0.00,1021.80,140.40
6391,0.00,1029.60,109.20
6412,15.60,982.80,78.00
6433,7.80,998.40,132.60
6455,0.00,1014.00,148.20
6476,0.00,1021.80,132.60
6497,7.80,998.40,117.00
6515,0.00,1029.60,101.40
6536,-23.40,1014.00,117.00
6558,0.00,998.40,124.80
6579,0.00,1021.80,70.20
6600,0.00,1029.60,140.40
6621,0.00,998.40,124.80
6642,0.00,998.40,93.60
6663,0.00,998.40,124.80
6684,0.00,998.40,124.80
6705,0.00,998.40,93.60
6726,0.00,998.40,93.60
6747,0.00,1021.80,85.80
6768,0.00,998.40,124.80
6789,0.00,998.40,124.80
6810,0.00,1021.80,117.00
6831,0.00,998.40,140.40
6852,0.00,1021.80,85.80
6875,0.00,998.40,93.60
6896,15.60,998.40,109.20
6918,0.00,1021.80,85.80
6946,0.00,1006.20,132.60
6966,0.00,1014.00,101.40
6988,0.00,1014.00,117.00
7008,7.80,998.40,124.80
7030,0.00,1029.60,156.00
7050,0.00,998.40,148.20
7072,7.80,1014.00,117.00
7092,0.00,998.40,78.00
7115,0.00,1014.00,117.00
7135,15.60,998.40,109.20
7157,0.00,998.40,109.20
7177,0.00,1006.20,124.80
7199,15.60,1037.40,148.20
7220,0.00,998.40,124.80
7242,15.60,998.40,109.20
7262,0.00,998.40,109.20
7284,0.00,998.40,124.80
7304,0.00,1006.20,101.40
7326,0.00,1006.20,70.20
7346,7.80,998.40,140.40
7375,0.00,998.40,101.40
7396,0.00,998.40,140.40
7417,0.00,1014.00,124.80
7438,0.00,1029.60,101.40
7459,0.00,1006.20,124.80
7480,15.60,998.40,93.60
7502,7.80,1014.00,132.60
7523,0.00,1021.80,101.40
7544,7.80,1014.00,117.00
7565,0.00,998.40,124.80
7586,0.00,1006.20,124.80
7608,0.00,998.40,93.60
7629,0.00,998.40,101.40
7650,0.00,998.40,109.20
7671,0.00,998.40,109.20
7692,0.00,1006.20,124.80
7713,0.00,998.40,124.80
7734,0.00,998.40,148.20
7755,0.00,998.40,109.20
7776,0.00,1006.20,117.00
7803,0.00,1006.20,101.40
7825,0.00,998.40,156.00
7845,0.00,1006.20,78.00
7867,0.00,1014.00,124.80
7887,7.80,1006.20,148.20
7909,7.80,998.40,124.80
7929,0.00,998.40,124.80
7951,15.60,1006.20,117.00
7972,7.80,1014.00,117.00
7994,0.00,1021.80,117.00
8014,0.00,998.40,132.60
8039,0.00,998.40,124.80
8059,0.00,1006.20,140.40
8087,0.00,998.40,93.60
8107,0.00,1006.20,124.80
8129,0.00,998.40,148.20
8149,0.00,998.40,93.60
8171,0.00,998.40,101.40
8192,0.00,1021.80,109.20
8214,0.00,998.40,93.60
8241,0.00,1021.80,85.80
8262,0.00,1014.00,101.40
8284,0.00,998.40,124.80
8304,0.00,998.40,124.80
8326,0.00,1014.00,132.60
8347,0.00,998.40,124.80
8368,0.00,998.40,140.40
8389,0.00,998.40,132.60
8410,0.00,1014.00,117.00
8431,0.00,998.40,124.80
8452,15.60,998.40,124.80
8473,0.00,998.40,124.80
8495,15.60,998.40,132.60
8516,15.60,998.40,156.00
8537,0.00,998.40,124.80
8558,0.00,1014.00,85.80
8579,0.00,998.40,101.40
8600,0.00,1021.80,124.80
8622,0.00,1029.60,117.00
8643,0.00,1045.20,124.80
8671,0.00,1014.00,85.80
8691,0.00,1029.60,117.00
8713,0.00,1029.60,124.80
8733,15.60,1021.80,54.60
8756,0.00,1014.00,140.40
8776,0.00,1014.00,132.60
8798,0.00,1006.20,85.80
8818,0.00,998.40,117.00
8840,0.00,998.40,101.40
8860,0.00,1029.60,109.20
8882,7.80,1006.20,117.00
8902,15.60,998.40,85.80
8925,23.40,998.40,124.80
8945,0.00,998.40,124.80
8967,15.60,1014.00,109.20
8987,0.00,1006.20,85.80
9010,0.00,1021.80,148.20
9030,0.00,1014.00,117.00
9052,0.00,1006.20,124.80
9072,0.00,998.40,124.80
9100,0.00,1021.80,101.40
9122,0.00,1006.20,117.00
9142,0.00,998.40,101.40
9164,0.00,998.40,132.60
9185,0.00,1021.80,124.80
9206,0.00,1014.00,54.60
9227,0.00,998.40,117.00
9248,7.80,998.40,163.80
9269,0.00,1021.80,124.80
9290,0.00,1014.00,148.20
9311,23.40,998.40,148.20
9333,7.80,998.40,124.80
9354,7.80,998.40,179.40
9375,0.00,1014.00,85.80
9396,0.00,998.40,124.80
9417,0.00,998.40,117.00
9438,7.80,1021.80,117.00
9459,0.00,998.40,124.80
9480,0.00,1029.60,171.60
9501,0.00,1014.00,148.20
9537,0.00,1021.80,109.20
9568,0.00,998.40,124.80
9588,15.60,998.40,148.20
9610,7.80,1014.00,148.20
9630,-23.40,1029.60,140.40
9652,7.80,1006.20,156.00
9673,0.00,1014.00,117.00
9695,0.00,998.40,101.40
9715,0.00,1006.20,85.80
9737,0.00,1014.00,117.00
9757,0.00,1006.20,85.80
9779,0.00,1029.60,85.80
9799,0.00,998.40,93.60
9821,0.00,1014.00,109.20
9841,0.00,1006.20,101.40
9863,0.00,1037.40,85.80
9883,0.00,998.40,132.60
9905,0.00,998.40,124.80
9926,0.00,998.40,124.80
9948,0.00,1014.00,163.80
9968,0.00,998.40,117.00
9987,0.00,1006.20,140.40
10007,0.00,998.40,124.80
10029,0.00,998.40,124.80
10049,0.00,1006.20,70.20
10071,0.00,998.40,93.60
10091,0.00,1014.00,117.00
10113,0.00,1014.00,124.80
10133,7.80,1021.80,117.00
10156,0.00,1021.80,132.60
10176,0.00,1014.00,132.60
10198,0.00,998.40,124.80
10218,-31.20,1021.80,109.20
10240,0.00,1006.20,85.80
10260,-23.40,1021.80,101.40
10283,0.00,998.40,85.80
10303,0.00,998.40,101.40
10325,468.00,1146.60,249.60
10345,312.00,1037.40,187.20
10367,-1840.80,1349.40,-234.00
10395,-421.20,1435.20,132.60
10416,-1973.40,1450.80,-889.20
10437,-756.60,936.00,140.40
10458,-85.80,733.20,-132.60
10480,-132.60,1396.20,-124.80
10501,31.20,702.00,78.00
10522,-686.40,1123.20,0.00
10543,39.00,1029.60,109.20
10564,70.20,1029.60,93.60
10585,-31.20,1092.00,171.60
10606,0.00,1021.80,124.80
10627,0.00,998.40,78.00
10648,-70.20,1014.00,148.20
10669,7.80,1029.60,148.20
10690,0.00,998.40,93.60
10710,23.40,998.40,124.80
10731,0.00,1021.80,93.60
10754,0.00,998.40,124.80
10787,23.40,1053.00,117.00
10808,0.00,1006.20,117.00
10830,-85.80,1045.20,117.00
10850,-54.60,1006.20,156.00
10872,0.00,998.40,124.80
10892,-366.60,1092.00,101.40
10915,163.80,1201.20,39.00
10935,-670.80,1497.60,-335.40
10957,-561.60,772.20,-280.80
10978,148.20,1638.00,382.20
11000,-70.20,1326.00,93.60
11020,0.00,569.40,600.60
11042,-148.20,647.40,624.00
11062,-163.80,1357.20,-132.60
11084,202.80,1123.20,140.40
11105,-78.00,975.00,163.80
11127,0.00,998.40,78.00
11147,93.60,1154.40,148.20
11175,7.80,951.60,124.80
11197,0.00,998.40,140.40
11218,70.20,936.00,93.60
11239,0.00,1006.20,124.80
11260,0.00,998.40,101.40
11281,0.00,998.40,93.60
11302,15.60,998.40,124.80
11324,0.00,998.40,117.00
11345,0.00,998.40,93.60
11366,-54.60,1014.00,109.20
11387,0.00,1021.80,132.60
11408,0.00,1006.20,132.60
11429,0.00,1021.80,117.00
11451,0.00,998.40,93.60
11472,0.00,1021.80,132.60
11493,-234.00,1076.40,85.80
11514,-70.20,1068.60,117.00
11536,351.00,873.60,195.00
11557,-865.80,616.20,0.00
11585,-569.40,1138.80,-335.40
11605,210.60,733.20,117.00
11628,-93.60,1021.80,249.60
11648,0.00,124.80,390.00
11670,-78.00,1092.00,132.60
11691,265.20,975.00,39.00
11713,-101.40,1076.40,117.00
11733,0.00,1014.00,62.40
11755,0.00,1014.00,85.80
11775,-39.00,1068.60,132.60
11798,0.00,1014.00,156.00
11818,0.00,1006.20,117.00
11840,7.80,998.40,124.80
11860,0.00,1021.80,117.00
11882,0.00,1014.00,117.00
11903,0.00,998.40,140.40
11925,-39.00,1014.00,117.00
11945,7.80,998.40,117.00
11967,0.00,1021.80,117.00
11995,0.00,1006.20,117.00
12016,15.60,959.40,62.40
12037,-132.60,998.40,117.00
12058,-195.00,904.80,187.20
12079,163.80,639.60,530.40
12101,-702.00,655.20,-78.00
12122,124.80,998.40,787.80
12143,-413.40,826.80,117.00
12165,-413.40,889.20,140.40
12187,-117.00,1068.60,46.80
12209,85.80,928.20,124.80
12230,-78.00,1006.20,70.20
12252,23.40,967.20,109.20
12273,0.00,998.40,117.00
12294,0.00,1014.00,93.60
12315,0.00,998.40,109.20
12336,-39.00,1029.60,117.00
12357,0.00,998.40,140.40
12385,0.00,1021.80,117.00
12405,-39.00,998.40,140.40
12428,0.00,1014.00,124.80
12448,-39.00,1021.80,148.20
12470,0.00,1006.20,117.00
12490,0.00,998.40,109.20
12512,15.60,920.40,124.80
12533,0.00,967.20,54.60
12555,85.80,998.40,148.20
12575,366.60,1045.20,210.60
12598,70.20,1068.60,124.80
12618,-70.20,748.80,218.40
12640,54.60,1240.20,210.60
12660,-452.40,780.00,124.80
12683,-273.00,967.20,109.20
12703,772.20,1131.00,132.60
12726,7324.20,-2698.80,-702.00
12746,1801.80,1731.60,-670.80
12774,257.40,-85.80,998.40
12796,1263.60,2581.80,-421.20
12817,514.80,2152.80,-1318.20
12839,725.40,3619.20,2792.40
12860,1864.20,1216.80,327.60
12881,546.00,2004.60,4391.40
12903,2176.20,4017.00,280.80
12924,670.80,-1271.40,62.40
12945,2698.80,4235.40,-1973.40
12967,2550.60,943.80,1552.20
12988,702.00,1747.20,3572.40
13009,1006.20,3104.40,2745.60
13031,-1996.80,2519.40,4992.00
13052,670.80,0.00,2558.40
13073,2137.20,514.80,1817.40
13095,522.60,2152.80,1926.60
13116,2324.40,4079.40,-124.80
13144,0.00,2870.40,3182.40
13164,538.20,-694.20,-2815.80
13187,1396.20,4726.80,-507.00
13207,1443.00,1341.60,374.40
13229,1060.80,912.60,2308.80
13250,0.00,-1443.00,-397.80
13272,616.20,-1989.00,873.60
13292,1700.40,2808.00,-1248.00
13314,1723.80,124.80,1021.80
13335,62.40,4430.40,-2917.20
13357,865.80,3073.20,202.80
13377,795.60,382.20,2620.80
13399,140.40,-1817.40,1131.00
13419,2012.40,2706.60,-3666.00
13443,-319.80,-187.20,1209.00
13463,-4914.00,-3970.20,6559.80
13484,-327.60,249.60,218.40
13511,936.00,-226.20,-3619.20
13533,483.60,-1599.00,-2238.60
13554,4625.40,3681.60,-4063.80
13576,1271.40,2246.40,-2441.40
13597,1747.20,-358.80,-2831.40
13619,-296.40,3244.80,1794.00
13640,1162.20,3018.60,-2535.00
13662,-1045.20,-1747.20,2121.60
13684,-1450.80,-1357.20,-624.00
13705,499.20,-2098.20,1755.00
13727,210.60,3790.80,-5538.00
13748,2184.00,873.60,-319.80
13769,2152.80,1661.40,-1123.20
13791,-46.80,-2722.20,-2402.40
13812,826.80,998.40,2324.40
13833,-117.00,3549.00,2519.40
13855,1427.40,1934.40,-1575.60
13882,-1318.20,4126.20,1996.80
13905,-179.40,2776.80,429.00
13925,577.20,-1365.00,-1310.40
13948,0.00,2917.20,3003.00
13968,-600.60,-1872.00,0.00
13990,234.00,3416.40,-2059.20
14010,1645.80,1076.40,2792.40
14033,1864.20,1209.00,124.80
14053,491.40,218.40,-70.20
14076,-1684.80,1427.40,897.00
14096,647.40,-202.80,-2449.20
14118,397.80,2184.00,998.40
14139,-1411.80,6536.40,-1942.20
14161,-522.60,1006.20,-132.60
14182,382.20,-343.20,-1996.80
14204,-483.60,-1255.80,678.60
14232,-2893.80,-733.20,6700.20
14253,-733.20,803.40,2597.40
14275,787.80,2145.00,-171.60
14296,-1068.60,2324.40,-382.20
14317,1263.60,382.20,1458.60
14339,-109.20,1887.60,2457.00
14360,-709.80,4040.40,904.80
14381,-756.60,2340.00,2441.40
14403,-616.20,179.40,2316.60
14424,-171.60,951.60,1115.40
14446,1201.20,429.00,-3377.40
14467,-1162.20,3244.80,-2035.80
14489,0.00,1341.60,-3065.40
14510,-132.60,1934.40,-1996.80
14531,-717.60,-2160.60,-803.40
14553,335.40,-2605.20,1996.80
14574,171.60,7.80,3042.00
14601,-1333.80,3135.60,1365.00
14624,-1177.80,187.20,686.40
14644,343.20,124.80,3299.40
14667,1365.00,897.00,-1404.00
14687,-569.40,-109.20,-109.20
14709,117.00,218.40,2168.40
14730,1029.60,-187.20,62.40
14752,0.00,686.40,-109.20
14772,273.00,-234.00,-460.20
14794,1349.40,3338.40,-811.20
14814,-93.60,-62.40,-733.20
14837,912.60,2332.20,499.20
14857,444.60,117.00,3003.00
14888,0.00,-452.40,865.80
14916,-787.80,3307.20,140.40
14939,319.80,3112.20,-1084.20
14959,-1287.00,4149.60,-2067.00
14987,608.40,-1599.00,756.60
15009,-717.60,-288.60,1809.60
15030,-951.60,3455.40,2137.20
15052,-70.20,-421.20,1029.60
15073,-335.40,-936.00,-530.40
15094,-413.40,2277.60,1123.20
15116,-39.00,1193.40,741.00
15137,140.40,2519.40,39.00
15158,296.40,2301.00,748.80
15180,-1014.00,2316.60,436.80
15201,-351.00,998.40,-405.60
15223,507.00,-1271.40,-748.80
15244,-655.20,1513.20,-1825.20
15265,-265.20,1583.40,2051.40
15287,-608.40,725.40,1029.60
15308,23.40,2028.00,179.40
15329,39.00,1255.80,-982.80
15358,514.80,1521.00,78.00
15378,390.00,-1396.20,530.40
15401,912.60,-460.20,23.40
15421,0.00,2839.20,-507.00
15443,-429.00,-577.20,1357.20
15464,-1248.00,-249.60,-2246.40
15486,-2917.20,-631.80,-3517.80
15506,-1840.80,3494.40,1107.60
15529,-1099.80,0.00,1716.00
15549,-975.00,1138.80,0.00
15571,-1092.00,1131.00,62.40
15592,-982.80,561.60,764.40
15614,-1006.20,1006.20,390.00
15634,-904.80,1248.00,-109.20
15657,-1435.20,795.60,117.00
15677,-702.00,928.20,218.40
15699,-686.40,998.40,101.40
15727,-202.80,943.80,0.00
15748,-140.40,834.60,-210.60
15769,0.00,1107.60,335.40
15790,78.00,1014.00,140.40
15811,46.80,998.40,23.40
15833,23.40,1014.00,85.80
15854,31.20,1021.80,148.20
15875,54.60,998.40,117.00
15896,31.20,1006.20,117.00
15918,7.80,1014.00,148.20
15939,23.40,998.40,132.60
15960,39.00,998.40,93.60
15981,0.00,1021.80,85.80
16002,0.00,998.40,124.80
16023,0.00,998.40,171.60
16044,0.00,998.40,117.00
16065,23.40,998.40,132.60
16087,0.00,998.40,109.20
16108,15.60,998.40,140.40
16135,0.00,1029.60,85.80
16158,0.00,998.40,93.60
16178,0.00,1029.60,109.20
16206,7.80,998.40,78.00
16226,7.80,967.20,62.40
16248,0.00,1021.80,140.40
16268,0.00,998.40,93.60
16291,0.00,1021.80,124.80
16311,7.80,998.40,124.80
16333,0.00,998.40,109.20
16353,0.00,998.40,140.40
16375,7.80,1014.00,132.60
16396,0.00,1021.80,124.80
16418,0.00,1014.00,117.00
16438,0.00,998.40,85.80
16460,0.00,1014.00,140.40
16480,0.00,998.40,132.60
16502,0.00,1014.00,148.20
16522,0.00,1006.20,163.80
16544,0.00,998.40,132.60
16572,0.00,1014.00,132.60
16593,0.00,1021.80,101.40
16614,0.00,1006.20,101.40
16635,0.00,1006.20,124.80
16656,0.00,998.40,124.80
16677,0.00,998.40,124.80
16698,0.00,998.40,124.80
16719,0.00,936.00,124.80
16741,0.00,998.40,163.80
16761,39.00,1092.00,85.80
16783,54.60,756.60,241.80
16804,46.80,1029.60,132.60
16826,429.00,-491.40,179.40
16847,-23.40,1084.20,202.80
16868,-70.20,936.00,117.00
16889,-304.20,936.00,132.60
16911,-296.40,1068.60,148.20
16932,-382.20,1045.20,249.60
16961,-421.20,1193.40,218.40
16981,-366.60,1029.60,156.00
17003,-343.20,1053.00,54.60
17024,-234.00,998.40,-78.00
17046,-46.80,1021.80,273.00
17066,0.00,889.20,70.20
17088,54.60,1037.40,85.80
17109,163.80,1146.60,124.80
17131,257.40,1248.00,31.20
17151,179.40,998.40,273.00
17174,210.60,1170.00,156.00
17194,187.20,1006.20,163.80
17216,210.60,1021.80,156.00
17237,249.60,998.40,78.00
17259,202.80,1014.00,124.80
17279,226.20,998.40,93.60
17302,132.60,1045.20,124.80
17322,-117.00,569.40,0.00
17350,15.60,897.00,0.00
17371,93.60,1045.20,163.80
17393,39.00,1029.60,179.40
17414,-46.80,1154.40,109.20
17435,210.60,904.80,273.00
17457,39.00,998.40,140.40
17478,39.00,694.20,7.80
17499,117.00,904.80,46.80
17520,0.00,1084.20,429.00
17543,-780.00,-748.80,0.00
17564,-873.60,-366.60,-70.20
17586,772.20,3135.60,733.20
17607,374.40,390.00,-249.60
17628,741.00,124.80,4648.80
17649,265.20,-1552.20,-1084.20
17671,577.20,1263.60,93.60
17692,-811.20,1209.00,538.20
17714,460.20,2246.40,-70.20
17735,85.80,936.00,-78.00
17763,124.80,218.40,39.00
17783,-616.20,1560.00,249.60
17806,218.40,475.80,811.20
17826,-109.20,686.40,-187.20
17849,23.40,998.40,-366.60
17869,0.00,1014.00,46.80
17891,0.00,967.20,132.60
17911,0.00,998.40,132.60
17933,0.00,998.40,70.20
17953,0.00,998.40,70.20
17976,0.00,1021.80,70.20
17996,7.80,1037.40,101.40
18018,0.00,1021.80,124.80
18038,54.60,1014.00,140.40
18061,15.60,998.40,124.80
18081,0.00,1029.60,171.60
18103,0.00,1053.00,265.20
18123,-39.00,803.40,85.80
18145,0.00,1240.20,54.60
18173,0.00,1076.40,187.20
18194,0.00,951.60,117.00
18215,0.00,998.40,171.60
18236,0.00,1115.40,218.40
18257,0.00,998.40,124.80
18278,7.80,998.40,148.20
18300,0.00,998.40,124.80
18321,0.00,998.40,124.80
18342,0.00,967.20,93.60
18363,15.60,998.40,132.60
18384,15.60,998.40,101.40
18405,0.00,1021.80,70.20
18427,23.40,998.40,140.40
18448,0.00,998.40,124.80
18469,0.00,998.40,93.60
18490,7.80,998.40,124.80
18511,39.00,982.80,140.40
18532,0.00,1006.20,124.80
18553,0.00,998.40,124.80
18580,0.00,1021.80,85.80
18602,0.00,998.40,132.60
18622,7.80,1029.60,117.00
18645,0.00,1029.60,109.20
18665,0.00,1006.20,101.40
18687,7.80,967.20,54.60
18707,0.00,998.40,70.20
18729,0.00,936.00,218.40
18749,15.60,982.80,0.00
18771,15.60,943.80,62.40
18791,0.00,998.40,78.00
18813,39.00,1014.00,93.60
18833,0.00,998.40,23.40
18856,23.40,865.80,54.60
18876,0.00,998.40,39.00
18904,0.00,1021.80,163.80
